0.0161583             0             0
0.0484748             0             0
0.0807913             0             0
0.113108             0             0
0.145424             0             0
0.177741             0             0
0.210057             0             0
0.242374             0             0
0.27469             0             0
0.307007             0             0
0.339323             0             0
0.37164             0             0
0.403957             0             0
0.436273             0             0
0.46859             0             0
0.500906             0             0
0.533223             0             0
0.565539             0             0
0.597856             0             0
0.630172             0             0
0.662489             0             0
0.694805             0             0
0.727122             0             0
0.759438             0             0
0.791755             0             0
0.824071             0             0
0.856388             0             0
0.888704             0             0
0.921021             0             0
0.953337      0.114467     0.0143447
0.985654      0.543037     0.0681251
1.01797      0.852623      0.106678
1.05029       1.07633      0.134357
1.0826       1.01242      0.124666
1.11492       1.08599      0.133725
1.14724       1.02384      0.125632
1.17955      0.988297      0.120989
1.21187      0.892641      0.109504
1.24419      0.939328      0.115086
1.2765      0.875922      0.107745
1.30882      0.773752     0.0956192
1.34114      0.728748     0.0900387
1.37345      0.705236     0.0869588
1.40577      0.874255      0.108632
1.43809      0.778364      0.096588
1.4704      0.666693     0.0829357
1.50272      0.675967     0.0841341
1.53503      0.673565     0.0824807
1.56735      0.585809     0.0726875
1.59967      0.617953     0.0772498
1.63198      0.671241     0.0841047
1.6643      0.583054     0.0730992
1.69662      0.533147     0.0666393
1.72893      0.547677     0.0685866
1.76125      0.637088     0.0799506
1.79357      0.604687     0.0751454
1.82588      0.568953     0.0711339
1.8582      0.552737     0.0691418
1.89052      0.517664     0.0647207
1.92283      0.534223     0.0668808
1.95515      0.574861     0.0719363
1.98747      0.573354     0.0717011
2.01978      0.689901     0.0866899
2.0521      0.592218      0.074245
2.08442      0.667171     0.0835142
2.11673      0.643605     0.0804473
2.14905      0.624337     0.0781227
2.18137      0.692921     0.0869409
2.21368      0.679006     0.0850488
2.246      0.615976     0.0770352
2.27831      0.586045     0.0733416
2.31063      0.719394      0.090245
2.34295      0.628412     0.0787157
2.37526      0.702514     0.0880378
2.40758       0.65935     0.0827206
2.4399      0.727399     0.0913654
2.47221      0.719277     0.0903787
2.50453      0.671371     0.0842343
2.53685      0.649795     0.0814285
2.56916      0.704722      0.088565
2.60148      0.675459     0.0846576
2.6338      0.728898     0.0910746
2.66611      0.757211     0.0948121
2.69843      0.644081      0.080655
2.73075      0.674155     0.0847486
2.76306      0.691818     0.0871193
2.79538      0.709723     0.0892201
2.8277      0.642934      0.080818
2.86001      0.620098     0.0778161
2.89233      0.732415     0.0921537
2.92465      0.732873     0.0921104
2.95696      0.747519     0.0939063
2.98928      0.705884     0.0887299
3.02159      0.736954     0.0925379
3.05391      0.723512       0.09085
3.08623      0.641975     0.0805364
3.11854      0.602198     0.0756239
3.15086      0.605311     0.0757984
3.18318      0.684838      0.086087
3.21549       0.66092     0.0831501
3.24781      0.673502     0.0846605
3.28013      0.664722      0.083568
3.31244      0.683175     0.0858598
3.34476      0.702754     0.0882101
3.37708      0.714315     0.0897722
3.40939      0.696067     0.0875069
3.44171      0.704513     0.0884747
3.47403      0.696564     0.0874921
3.50634      0.671962     0.0843082
3.53866      0.669544     0.0840419
3.57098      0.690585     0.0865517
3.60329      0.723268     0.0906729
3.63561      0.723838     0.0909079
3.66793      0.726197     0.0912236
3.70024       0.71459     0.0898735
3.73256       0.78451      0.098727
3.76487      0.800856      0.100675
3.79719      0.801569      0.100627
3.82951      0.811686      0.101993
3.86182      0.783988     0.0984423
3.89414      0.782392     0.0983995
3.92646      0.750259     0.0942182
3.95877      0.739791     0.0929426
3.99109      0.791228     0.0994222
4.02341      0.759151     0.0953009
4.05572       0.67154     0.0842996
4.08804      0.705553      0.088688
4.12036      0.696945     0.0875822
4.15267      0.674237     0.0845779
4.18499      0.658512     0.0826578
4.21731      0.662629     0.0831364
4.24962       0.73698     0.0927245
4.28194      0.717006      0.090185
4.31426      0.721582     0.0907544
4.34657      0.676381     0.0849463
4.37889      0.703518     0.0883819
4.41121      0.682464     0.0857436
4.44352      0.726271     0.0914112
4.47584      0.718133      0.090478
4.50815      0.695223     0.0875651
4.54047      0.753527      0.094872
4.57279      0.785272      0.099041
4.6051      0.790911     0.0997883
4.63742      0.780279     0.0983033
4.66974      0.791843     0.0997721
4.70205      0.827852      0.104285
4.73437      0.830475       0.10471
4.76669       0.76217     0.0959016
4.799      0.742166     0.0934456
4.83132       0.75004     0.0944855
4.86364      0.766003     0.0964157
4.89595      0.785926     0.0989075
4.92827      0.776297     0.0976002
4.96059      0.771311     0.0968051
4.9929      0.723576     0.0908123
5.02522      0.729193     0.0915983
5.05754      0.744478     0.0936053
5.08985      0.725992     0.0912487
5.12217      0.754059     0.0947695
5.15448      0.689445     0.0866184
5.1868        0.6782     0.0851931
5.21912      0.679587     0.0852525
5.25143      0.720913     0.0905113
5.28375       0.79801      0.100373
5.31607      0.776077      0.097578
5.34838      0.764008     0.0960898
5.3807      0.807818      0.101693
5.41302       0.76263     0.0959933
5.44533      0.782435     0.0985293
5.47765      0.768334     0.0967457
5.50997      0.717585     0.0902466
5.54228      0.742839     0.0934065
5.5746      0.754092     0.0948709
5.60692      0.723285     0.0909474
5.63923      0.707053     0.0889108
5.67155      0.758806     0.0954574
5.70387      0.721101     0.0906686
5.73618      0.711377     0.0894876
5.7685      0.730184     0.0918677
5.80082      0.745164     0.0936752
5.83313      0.753786      0.094776
5.86545      0.724872     0.0911111
5.89776      0.698239      0.087807
5.93008      0.721778     0.0908579
5.9624      0.719013     0.0904325
5.99471      0.671354     0.0843629
6.02703      0.703638      0.088519
6.05935      0.698919     0.0879052
6.09166      0.700999      0.088083
