           1   -0.412046   -0.412046           0
           2   -0.404144   -0.408095  0.00279361
           3   -0.457828   -0.424673   0.0136632
           4   -0.430668   -0.426172   0.0103293
           5   -0.396664    -0.42027  0.00980542
           6   -0.403419   -0.417462  0.00856396
           7   -0.399039    -0.41483  0.00773438
           8   -0.420919   -0.415591  0.00680493
           9   -0.424722   -0.416605    0.006124
          10   -0.412324   -0.416177  0.00552655
          11   -0.407457   -0.415385  0.00508067
          12   -0.384077   -0.412776  0.00528487
          13   -0.401109   -0.411878  0.00495395
          14   -0.445964   -0.414313  0.00516385
          15   -0.432831   -0.415547  0.00496498
          16   -0.428579   -0.416362    0.004721
          17   -0.428595   -0.417081   0.0044978
          18   -0.451827   -0.419012  0.00464369
          19   -0.400627   -0.418044  0.00449898
          20   -0.425505   -0.418417  0.00428947
          21   -0.424137    -0.41869  0.00409384
          22   -0.449403   -0.420086  0.00413896
          23   -0.421945   -0.420166   0.0039598
          24   -0.418373   -0.420092  0.00379551
          25   -0.418454   -0.420026  0.00364425
          26   -0.376976    -0.41837  0.00386196
          27   -0.404567   -0.417859  0.00375261
          28   -0.413558   -0.417706  0.00362173
          29   -0.389271   -0.416725  0.00362714
          30   -0.404025   -0.416302  0.00353086
          31   -0.399069   -0.415746  0.00346044
          32   -0.394173   -0.415072  0.00341734
          33   -0.431338   -0.415565  0.00334915
          34   -0.423841   -0.415808  0.00325948
          35   -0.416732   -0.415835  0.00316645
          36   -0.410188   -0.415678  0.00308238
          37   -0.439648   -0.416326   0.0030664
          38   -0.458361   -0.417432  0.00317898
          39   -0.448053   -0.418217  0.00319296
          40   -0.435868   -0.418658  0.00314348
          41   -0.363543   -0.417314   0.0033419
          42   -0.385448   -0.416555  0.00334735
          43   -0.430566   -0.416881  0.00328532
          44   -0.385543   -0.416169  0.00328695
          45   -0.371366   -0.415173  0.00336131
          46   -0.423582   -0.415356   0.0032932
          47   -0.470636   -0.416532  0.00342674
          48   -0.456805   -0.417371  0.00345654
          49   -0.454099   -0.418121  0.00346632
          50   -0.453779   -0.418834  0.00346958
          51   -0.421758   -0.418891  0.00340202
          52   -0.435157   -0.419204  0.00335095
          53   -0.377524   -0.418418  0.00337874
          54    -0.38114   -0.417727  0.00338596
          55   -0.481203   -0.418881  0.00351559
          56   -0.384732   -0.418272   0.0035053
          57    -0.35283   -0.417123  0.00362696
          58   -0.410638   -0.417012  0.00356615
          59   -0.385178   -0.416472  0.00354628
          60   -0.371812   -0.415728  0.00356444
