0 -86.3006 32.3777
1 -134.42 58.3016
2 -112.097 33.4481
3 -92.289 34.7466
4 -121.494 38.5767
5 -104.985 39.7392
6 -72.6822 41.764
7 -75.5197 39.1573
8 -84.2813 30.4381
9 -84.3882 33.749
10 -157.857 21.3074
11 -116.2 43.6178
12 -89.655 39.7984
13 -86.1626 39.7686
14 -93.6037 41.5911
15 -95.678 39.0482
16 -84.8754 38.1867
17 -91.1874 30.4571
18 -69.7817 44.3072
19 -76.4909 38.9788
20 -71.0637 42.3582
21 -84.5553 42.7336
22 -93.1022 44.9551
23 -90.1821 32.3038
24 -92.1729 38.5792
25 -112.018 46.5857
26 -96.6997 40.8081
27 -119.766 39.1639
28 -71.538 43.2069
29 -74.7699 40.2206
30 -105.94 35.6822
31 -78.6391 35.7804
32 -100.783 46.8208
33 -73.7579 42.6528
34 -82.9991 39.9613
35 -97.5033 35.4922
36 -123.03 44.9385
37 -76.8836 40.2644
38 -71.415 41.8309
39 -81.0332 34.0003
40 -100.346 44.367
41 -86.7842 36.1658
42 -97.7403 30.2747
43 -111.888 40.7775
44 -72.5805 44.2624
45 -77.4336 37.5389
46 -122.905 47.0358
47 -81.6123 38.3362
48 -89.3844 43.0747
49 -104.82 41.1403
