765.672		1026.14		81.6834
765.672		1009.37		81.0016
765.672		989.106		85.498
765.672		971.569		84.2683
765.672		954.666		83.3268
765.672		936.669		84.9634
765.672		919.013		83.9828
765.672		903.272		81.827
763.835		888.359		81.0242
763.835		876.785		77.5748
763.835		867.686		73.4868
763.835		855.67		75.0108
736.584		846.475		72.5167
724.586		835.094		73.0911
724.586		824.583		71.3294
717.585		811.481		71.4041
717.585		802.445		67.5128
699.034		791.507		67.7115
699.034		781.673		70.0383
699.034		773.675		66.2378
699.034		766.292		58.8224
699.034		757.891		57.1811
685.514		752.378		57.0705
685.514		747.702		57.0788
685.514		743.093		53.9102
685.514		737.314		54.1741
650.689		733.283		54.8768
650.689		729.788		55.4697
642.454		724.261		52.4105
632.128		717.527		52.7865
629.214		712.35		54.3724
629.214		707.907		64.422
611.122		703.998		63.1998
611.122		699.771		58.5578
604.666		695.163		58.647
604.666		690.723		62.4028
604.666		684.353		64.1223
604.666		677.87		60.8604
604.666		670.809		64.9854
556.676		581.418		50.2505
549.451		577.773		47.9165
548.149		575.413	541.914		
535.2		571.594		5527.2		
535.2		569.675		4527.2		
527.2		565.172		71.8582
527.2		562.58		66.3192
527.2		559.584		57.4498
527.2		555.338		61.5869
527.2		552.521		48.4131
527.2		550.254		56.8739
527.2		548.023		55.7875
525.55		545.803		54552.6
1522.93		543.528		52.5      
52.6      507.803		545.647		
50512.336		545.723		57.1296
512.336		543.202		58.9714
512.336		541.073		58.3727
506.737		539.417		55.3545
506.737		537.305		59.0846
506.737		535.479		57.2502
506.737		533.257		59.8394
505.849		531.878		56.9523
505.316		529.78		56
502.12		527.557		55.1329
501.53		525.408		60.0135
501.53		523.383		60.1865
501.53		521.03		56.2747
501.53		519.008		64.1529
495.337		516.842		55.0609
495.337		515.214		55.6641
495.337		513.786		55.1891
490.563		512.037		57.3886
490.563		510.686		61.1914
489.647		509.099		69.3818
484.293		507.656		69.4472
484.293		506.177		65.36
484.293		504.984		63.716
484.293		503.409		58.2957
478.883		501.339		52.2129
478.883		499.361		55.191
478.627		497.176		52.991
478.627		495.276		57.0774
478.627		493.502		56.2261
478.627		492.027		58.4679
471.502		490.856		58.6532
471.502		489.015		59.233
471.502		487.561		55.591
470.318		485.796		61.7909
470.318		484.572		64.7557
470.318		483.024		74.6943
470.318		481.814		73.3968
470.318		480.727		73.7929
461.746		479.406		65.8443
36.487		454.692		66.3965
434.648		453.309		62.2736
434.648		452.011		58.3607
428.338		450.462		57.4543
425.171		448.713		56.8863
425.171		446.892		60.756
399.305		416.529		83.7624
397.867		413.924		77.2822
397.867		411.935		77.1215
