877.781		1032.29		80.3045
877.781		1024.1		75.7558
861.409		1011.42		72.3525
858.17		997.339		75.9211
850.296		985.289		75.4058
850.296		974.317		74.0971
835.13		963.093		74.1398
826.907		951.516		71.3371
826.907		940.425		72.1913
826.907		932.604		68.3683
800.011		919.897		68.3404
776.707		911.5		71.6392
776.707		903.08		73.8163
776.707		894.827		72.2715
776.707		885.51		71.165
750.743		875.295		67.0165
745.954		867.522		67.5754
745.954		859.502		72.6214
741.422		847.597		74.3994
710.605		840.074		73.8588
710.605		832.114		71.6261
709.225		822.323		72.0062
709.225		815.409		67.5627
709.225		808.384		68.3355
699.82		797.815		68.2475
699.82		789.725		66.2993
699.82		782.325		64.5179
699.82		777.661		69.1606
699.82		770.347		68.9212
699.82		764.127		65.8651
691.27		757.537		66.2278
679.631		750.36		62.7745
679.631		745.703		60.9203
679.631		741.778		62.9219
679.631		736.459		64.1264
679.631		731.6		62.3966
679.631		727.32		64.3514
670.844		723.288		64.9997
670.844		717.874		61.9555
670.844		713.7		62.0359
655.779		710.242		60.1625
655.779		707.272		69.0461
655.779		704.834		63.1303
655.779		701.502		66.0871
655.779		699.439		62.7443
648.792		697.068		66.9179
637.762		694.518		65.2961
637.762		691.922		67.4933
637.746		688.798		64.7034
628.184		685.672		58.4941
628.184		681.641		57.9747
628.184		678.132		57.9489
628.169		673.587		59.5258
628.169		669.502		67.0237
627.97		666.316		66.0534
626.147		662.638		53.1903
610.303		658.441		53.2119
610.303		653.394		55.9139
595.686		648.815		54.9972
595.686		643.679		55.6959
595.686		640.669		59.8858
595.686		637.327		61.5954
595.686		634.892		56.8092
593.789		633.172		59.3481
593.789		631.221		58.371
593.789		629.147		58.3677
592.438		625.983		59.7249
592.438		623.531		62.4911
592.438		621.814		60.2113
592.438		618.107		61.2496
588.911		614.56		70.9384
588.911		610.808		72.6399
588.854		607.172		67.5901
583.469		603.963		58.0461
583.469		601.28		60.7251
583.469		599.009		46.5158
576.602		597.667		49.1618
576.602		596.372		53.3215
564.266		594.945		51.5205
564.266		593.944		51.7082
564.266		592.438		49.329
564.266		591.07		50.0096
564.266		590.007		49.714
562.696		588.434		51.3472
556.972		587.21		54.4784
556.972		586.024		54.524
556.972		583.861		56.9063
540.878		582.031		55.6797
540.878		580.136		51.4852
534.162		578.105		49.2709
534.162		576.206		53.5412
534.162		573.765		49.8076
534.162		571.658		52.4795
534.162		569.706		52.585
534.162		567.47		54.2739
526.661		565.381		54.2341
526.661		562.699		58.1967
526.661		561.192		60.8723
514.727		558.993		60.096
514.727		557.317		59.6661
514.727		555.285		58.3466
514.727		552.083		59.0888
514.727		549.019		61.1946
514.727		546.09		59.7739
514.727		543.845		61.3054
496.885		540.084		63.0562
496.885		537.845		64.5105
496.885		535.83		65.759
484.388		531.695		64.611
484.388		528.799		77.2832
484.388		524.547		65.6447
484.388		519.728		67.7621
484.388		517.115		68.6063
484.388		514.526		64.3625
484.388		511.769		63.9789
484.388		507.893		64.6207
484.388		505.877		74.3312
484.388		502.388		76.3017
484.388		497.88		73.9439
481.999		494.997		69.4018
481.999		493.407		64.0578
481.999		490.799		58.1544
481.999		488.992		58.9312
481.999		487.391		61.4515
475.403		486.694		73.5813
475.403		486.678		84.4443
475.403		486.625		71.4619
475.403		486.492		66.5554
475.403		486.268		76.6815
475.403		486.144		72.5649
471.772		485.818		66.2305
471.772		485.413		67.3578
471.772		484.99		66.4877
