885.229		1034.67		75.3361
862.034		1013.68		75.6064
862.034		998.216		77.2297
862.034		985.165		76.85
862.034		971.47		74.6533
862.034		961.499		71.5515
862.034		951.906		66.8165
862.034		944.002		67.688
856.351		935.984		66.2239
856.351		929.929		63.6776
782.034		922.923		62.2336
782.034		915.549		58.3353
782.034		910.663		60.5136
782.034		904.685		59.8917
772.475		896.133		63.4735
772.475		887.741		63.6933
766.78		877.052		60.759
766.78		868.039		63.7537
766.78		857.308		63.151
745.419		851.083		63.7574
731.994		838.121		63.1209
731.994		832.13		63.7367
731.994		825.88		63.9113
731.994		820.363		64.5262
731.994		811.31		64.1638
731.994		806.77		64.5374
727.078		801.012		63.6507
709.875		793.383		64.2492
709.875		787.901		63.7454
709.875		783.226		64.1369
675.851		777.487		63.5623
675.851		772.065		59.3204
675.851		766.906		65.3896
674.487		761.498		60.4275
674.487		757.304		67.046
674.487		751.211		64.9418
674.487		748.389		64.2538
674.487		744.269		65.1381
674.487		739.963		63.7758
668.78		734.312		63.1652
604.666		696.558		70.2967
604.666		691.686		69.223
604.666		685.522		70.4599
604.666		679.596		76.6019
604.666		674.696		73.6042
603.126		666.948		69.9082
597.569		660.108		66.3336
597.569		654.357		71.1055
597.569		647.95		69.1572
597.569		642.508		67.9543
591.166		637.124		64.3897
591.166		630.184		66.2543
591.166		625.189		64.3353
591.166		620.268		59.8678
591.166		616.426		56.8891
591.166		613.239		58.1487
590.066		610.35		65.7612
590.066		606.992		53.2648
582.2		604.914		56.0435
582.2		603.153		52.6468
578.421		601.333		50.0873
578.421		599.181		50.5543
578.421		597.491		46.8716
573.25		595.641		44.9103
573.25		593.962		44.8804
573.25		592.326		61.7821
569.655		590.093		47.8766
569.655		588.11		50.8847
569.655		586.097		51.0965
566.382		583.416		52.2668
561.808		581.736		50.175
560.917		580.083		54.861
554.472		578.857		54.9239
554.472		577.245		58.1483
554.472		575.516		56.2838
554.472		573.78		56.4676
554.472		572.372		60.7614
552.618		570.926		50.9495
552.618		569.977		51.2829
552.618		568.533		48.425
512.336		545.723		57.1296
512.336		543.202		58.9714
512.336		541.073		58.3727
506.737		539.417		55.3545
506.737		537.305		59.0846
506.737		535.479		57.2502
506.737		533.257		59.8394
505.849		531.878		56.9523
505.316		529.78		56
502.12		527.557		55.1329
501.53		525.408		60.0135
501.53		523.383		60.1865
501.53		521.03		56.2747
501.53		519.008		64.1529
495.337		516.842		55.0609
495.337		515.214		55.6641
495.337		513.786		55.1891
490.563		512.037		57.3886
490.563		510.686		61.1914
489.647		509.099		69.3818
484.293		507.656		69.4472
484.293		506.177		65.36
484.293		504.984		63.716
484.293		503.409		58.2957
478.883		501.339		52.2129
478.883		499.361		55.191
478.627		497.176		52.991
478.627		495.276		57.0774
478.627		493.502		56.2261
478.627		492.027		58.4679
471.502		490.856		58.6532
471.502		489.015		59.233
471.502		487.561		55.591
470.318		485.796		61.7909
470.318		484.572		64.7557
470.318		483.024		74.6943
470.318		481.814		73.3968
470.318		480.727		73.7929
461.746		479.406		65.8443
461.746		477.896		66.879
453.274		475.635		61.1481
443.121		473.728		60.5338
443.121		472.241		53.544
443.121		470.777		55.0802
443.121		469.666		62.9346
443.121		468.536		69.06
443.121		467.713		70.2323
443.121		466.104		68.9376
435.808		464.528		63.2047
434.785		462.777		58.7273
434.785		461.456		59.6184
434.785		459.566		61.3163
434.785		458.029		64.4167
434.785		456.16		74.5021
434.785		454.981		75.6043
428.204		453.142		67.0881
428.204		451.292		66.2999
428.204		449.658		60.6187
428.204		448.017		61.1238
428.204		446.721		59.1128
428.204		445.463		68.6855
428.204		444.223		65.4109
428.204		443.001		63.5527
428.204		441.759		53.6281
428.204		440.681		54.1255
428.204		439.748		65.5459
428.204		439.009		70.5259
419.003		438.133		71.453
419.003		437.462		70.1136
419.003		436.598		82.3641
419.003		435.957		77.616
419.003		434.863		68.9082
419.003		433.986		71.3656
419.003		433.066		67.2916
419.003		432.589		77.4803
419.003		431.884		76.8433
415.15		430.501		60.936
415.15		429.056		65.8467
415.15		428.056		64.5862
405.773		426.842		65.7054
388.247		408.73		66.4486
388.247		406.08		63.7414
388.247		402.72		66.1734
383.997		400.593		65.9281
383.997		399.669		76.8458
383.997		398.73		69.1419
383.997		397.743		59.1662
383.997		396.718		56.9036
380.622		395.499		65.1514
380.622		394.116		59.8083
380.622		393.315		63.549
380.622		392.574		70.4581
380.622		391.281		81.8787
380.622		390.066		87.2585
380.622		389.318		87.8642
380.622		388.169		84.6347
380.622		387.004		74.856
379.416		385.699		78.0348
379.416		384.912		83.2222
379.416		384.533		77.8956
376.04		384.086		76.5281
376.04		383.503		82.2601
376.04		382.85		85.8574
376.04		382.187		92.6417
376.04		381.707		89.1827
376.04		381.344		86.7035
376.04		380.982		89.458
376.04		380.309		68.6959
376.04		379.608		70.265
375.583		379.004		74.4541
375.583		378.32		67.1163
375.361		377.91		55.8731
375.361		377.902		79.3797
375.232		377.89		81.1356
375.232		377.868		69.2575
375.219		377.836		78.6869
375.219		377.789		76.7502
375.219		377.735		81.3438
375.219		377.664		72.7833
375.219		377.583		68.1034
360.4		367.112		72.3926
360.4		366.405		62.9559
358.741		365.758		67.0834
358.741		365.112		68.4918
358.741		364.568		72.954
356.545		364.154		72.2475
351.486		363.511		69.9011
351.486		363.019		72.7758
351.486		362.712		69.0314
351.486		362.337		69.8472
351.486		362.022		64.4806
351.486		361.784		61.8562
351.486		361.317		56.1077
350.554		360.957		66.2179
346.714		360.53		76.8429
346.714		359.457		72.7924
346.714		358.58		63.3391
346.714		357.562		71.9277
346.714		356.72		66.5981
346.714		355.754		90.8161
346.056		354.774		98.172
343.838		353.963		99.8362
343.838		352.718		97.3338
343.838		351.827		87.9746
343.613		350.942		84.478
343.613		350.165		66.5795
340.029		349.313		66.5891
340.029		348.702		66.2468
340.029		348.248		75.5882
340.029		347.709		80.3083
340.029		347.375		97.3449
340.029		346.974		99.9322
340.029		346.614		100.893
339.576		346.29		88.3779
339.576		345.806		78.7917
339.415		345.496		82.3511
339.415		345.128		68.5307
339.415		344.988		66.5116
339.415		344.768		68.896
339.415		344.386		72.161
334.787		343.718		76.3868
334.787		343.469		74.6775
334.787		343.132		67.546
334.787		342.758		82.2722
334.787		342.363		80.8458
334.787		342.029		67.4445
334.787		341.638		71.0103
332.142		341.271		62.6311
332.142		340.96		64.6254
332.142		340.478		70.3367
332.142		340.147		78.3336
332.142		339.822		92.3354
331.737		339.301		91.024
329.549		338.796		92.0168
329.549		338.22		88.3937
329.145		337.765		113.912
329.145		337.265		115.834
329.145		336.8		87.7193
329.145		336.316		89.7804
328.304		335.734		87.0381
328.304		335.271		82.2364
328.304		334.726		86.9279
328.304		334.304		86.4479
327.9		333.885		74.2851
327.9		333.296		77.1895
324.88		332.572		77.3889
324.475		332.084		77.7327
