0.00576661             0             0
0.0172998             0             0
0.028833             0             0
0.0403663             0             0
0.0518995             0             0
0.0634327             0             0
0.0749659             0             0
0.0864991             0             0
0.0980323             0             0
0.109566             0             0
0.121099             0             0
0.132632             0             0
0.144165             0             0
0.155698             0             0
0.167232             0             0
0.178765             0             0
0.190298             0             0
0.201831             0             0
0.213364             0             0
0.224898             0             0
0.236431             0             0
0.247964             0             0
0.259497             0             0
0.271031             0             0
0.282564             0             0
0.294097             0             0
0.30563             0             0
0.317163             0             0
0.328697             0             0
0.34023             0             0
0.351763             0             0
0.363296             0             0
0.374829             0             0
0.386363             0             0
0.397896             0             0
0.409429             0             0
0.420962             0             0
0.432496             0             0
0.444029             0             0
0.455562             0             0
0.467095             0             0
0.478628             0             0
0.490162             0             0
0.501695             0             0
0.513228             0             0
0.524761             0             0
0.536294             0             0
0.547828             0             0
0.559361             0             0
0.570894             0             0
0.582427             0             0
0.593961             0             0
0.605494             0             0
0.617027             0             0
0.62856             0             0
0.640093             0             0
0.651627             0             0
0.66316             0             0
0.674693             0             0
0.686226             0             0
0.697759             0             0
0.709293             0             0
0.720826             0             0
0.732359             0             0
0.743892             0             0
0.755426             0             0
0.766959             0             0
0.778492             0             0
0.790025             0             0
0.801558             0             0
0.813092             0             0
0.824625             0             0
0.836158             0             0
0.847691             0             0
0.859224             0             0
0.870758             0             0
0.882291             0             0
0.893824     0.0449729     0.0100563
0.905357       9.56916       2.13973
0.916891        43.789       9.79153
0.928424       215.924       48.2822
0.939957        452.23       101.122
0.95149       1337.98       299.182
0.963023       2995.91       669.905
0.974557       5632.32       1259.43
0.98609       9048.18       2023.24
0.997623         13256       2964.14
1.00916       18707.3       4183.08
1.02069       23933.7       5351.74
1.03222       29068.7       6499.96
1.04376       31834.3       7118.37
1.05529       34425.4       7697.76
1.06682       35589.1       7957.95
1.07836       35017.6       7830.17
1.08989       33983.9       7599.02
1.10142         31897       7132.38
1.11296       27737.6       6202.32
1.12449       24449.4       5467.06
1.13602       21484.3       4804.05
1.14755       17653.7       3947.49
1.15909         14883       3327.95
1.17062       11867.3        2653.6
1.18215        9018.5        2016.6
1.19369        6989.6       1562.92
1.20522        5411.7       1210.09
1.21675        4083.2       913.032
1.22829       2973.26       664.842
1.23982       2061.48       460.961
1.25135       1491.41        333.49
1.26289       1032.96       230.976
1.27442        694.62       155.322
1.28595        484.93       108.434
1.29749       398.108       89.0198
1.30902       317.331       70.9573
1.32055       263.802        58.988
1.33209       275.549       61.6146
1.34362       371.834       83.1447
1.35515       480.452       107.432
1.36669       691.752       154.681
1.37822       797.663       178.363
1.38975        1089.1       243.529
1.40129       1466.82       327.991
1.41282       1896.82       424.143
1.42435       2471.17       552.569
1.43589        3017.1       674.645
1.44742       3659.89       818.376
1.45895       4235.44       947.073
1.47048       4763.43       1065.14
1.48202       5419.37       1211.81
1.49355       5896.73       1318.55
1.50508       6514.03       1456.58
1.51662       6899.72       1542.82
1.52815       7006.92        1566.8
1.53968       7035.55        1573.2
1.55122       6989.25       1562.84
1.56275       6457.98       1444.05
1.57428       6325.02       1414.32
1.58582       5627.71       1258.39
1.59735       5047.51       1128.66
1.60888       4260.49       952.675
1.62042       3691.39        825.42
1.63195       3187.18       712.675
1.64348       2444.15       546.529
1.65502       2095.92       468.662
1.66655       1652.33       369.472
1.67808       1397.42       312.473
1.68962       1297.64       290.162
1.70115       1370.84       306.529
1.71268       1568.87       350.809
1.72422       1955.32       437.222
1.73575       2621.08       586.091
1.74728       3523.89       787.966
1.75882       4634.38       1036.28
1.77035        6015.5       1345.11
1.78188       7721.97       1726.68
1.79341       9702.51       2169.55
1.80495       11643.4       2603.54
1.81648       13579.8       3036.53
1.82801       15433.7       3451.07
1.83955       17033.5        3808.8
1.85108       18565.1       4151.28
1.86261         19332       4322.77
1.87415       19844.6       4437.39
1.88568       19544.1        4370.2
1.89721         19289       4313.16
1.90875       17865.2       3994.79
1.92028       16726.6       3740.19
1.93181       14787.1        3306.5
1.94335       12932.8       2891.87
1.95488       11284.4       2523.27
1.96641       9424.73       2107.43
1.97795       7723.98       1727.13
1.98948       6415.54       1434.56
2.00101       5158.36       1153.44
2.01255       4170.57       932.568
2.02408       3548.78       793.531
2.03561       3176.35       710.254
2.04715        3065.1       685.377
2.05868       3226.43       721.451
2.07021       3502.35       783.149
2.08175       3937.29       880.404
2.09328       4428.11       990.157
2.10481       5089.36       1138.01
2.11634        5745.1       1284.64
2.12788       6404.48       1432.08
2.13941       6908.25       1544.73
2.15094       7359.05       1645.53
2.16248       7344.33       1642.24
2.17401       7560.92       1690.67
2.18554       7303.07       1633.02
2.19708       6936.96       1551.15
2.20861       6362.95        1422.8
2.22014       5830.38       1303.71
2.23168       5349.18       1196.11
2.24321       5001.72       1118.42
2.25474       4477.91       1001.29
2.26628       4131.71       923.879
2.27781       3914.31       875.266
2.28934          3995        893.31
2.30088       4147.32       927.369
