0.0161583             0             0
0.0484748             0             0
0.0807913             0             0
0.113108             0             0
0.145424             0             0
0.177741             0             0
0.210057             0             0
0.242374             0             0
0.27469             0             0
0.307007             0             0
0.339323             0             0
0.37164             0             0
0.403957             0             0
0.436273             0             0
0.46859             0             0
0.500906             0             0
0.533223             0             0
0.565539             0             0
0.597856             0             0
0.630172             0             0
0.662489             0             0
0.694805             0             0
0.727122             0             0
0.759438             0             0
0.791755             0             0
0.824071             0             0
0.856388             0             0
0.888704             0             0
0.921021             0             0
0.953337             0             0
0.985654             0             0
1.01797             0             0
1.05029             0             0
1.0826             0             0
1.11492             0             0
1.14724             0             0
1.17955             0             0
1.21187             0             0
1.24419             0             0
1.2765             0             0
1.30882             0             0
1.34114             0             0
1.37345             0             0
1.40577             0             0
1.43809             0             0
1.4704             0             0
1.50272             0             0
1.53503             0             0
1.56735             0             0
1.59967             0             0
1.63198             0             0
1.6643             0             0
1.69662             0             0
1.72893             0             0
1.76125             0             0
1.79357             0             0
1.82588             0             0
1.8582             0             0
1.89052             0             0
1.92283             0             0
1.95515             0             0
1.98747             0             0
2.01978             0             0
2.0521             0             0
2.08442             0             0
2.11673             0             0
2.14905             0             0
2.18137             0             0
2.21368             0             0
2.246             0             0
2.27831             0             0
2.31063             0             0
2.34295             0             0
2.37526             0             0
2.40758             0             0
2.4399             0             0
2.47221             0             0
2.50453             0             0
2.53685             0             0
2.56916             0             0
2.60148             0             0
2.6338             0             0
2.66611             0             0
2.69843             0             0
2.73075             0             0
2.76306             0             0
2.79538             0             0
2.8277             0             0
2.86001             0             0
2.89233             0             0
2.92465             0             0
2.95696             0             0
2.98928             0             0
3.02159             0             0
3.05391             0             0
3.08623             0             0
3.11854             0             0
3.15086             0             0
3.18318             0             0
3.21549             0             0
3.24781             0             0
3.28013             0             0
3.31244             0             0
3.34476             0             0
3.37708             0             0
3.40939             0             0
3.44171             0             0
3.47403             0             0
3.50634             0             0
3.53866             0             0
3.57098             0             0
3.60329             0             0
3.63561             0             0
3.66793             0             0
3.70024             0             0
3.73256             0             0
3.76487             0             0
3.79719             0             0
3.82951             0             0
3.86182             0             0
3.89414             0             0
3.92646             0             0
3.95877             0             0
3.99109             0             0
4.02341             0             0
4.05572             0             0
4.08804             0             0
4.12036             0             0
4.15267             0             0
4.18499             0             0
4.21731             0             0
4.24962             0             0
4.28194             0             0
4.31426             0             0
4.34657             0             0
4.37889             0             0
4.41121             0             0
4.44352             0             0
4.47584             0             0
4.50815             0             0
4.54047             0             0
4.57279             0             0
4.6051             0             0
4.63742             0             0
4.66974             0             0
4.70205             0             0
4.73437             0             0
4.76669             0             0
4.799             0             0
4.83132             0             0
4.86364             0             0
4.89595             0             0
4.92827             0             0
4.96059             0             0
4.9929             0             0
5.02522             0             0
5.05754             0             0
5.08985             0             0
5.12217             0             0
5.15448             0             0
5.1868             0             0
5.21912             0             0
5.25143             0             0
5.28375             0             0
5.31607             0             0
5.34838             0             0
5.3807             0             0
5.41302             0             0
5.44533             0             0
5.47765             0             0
5.50997             0             0
5.54228             0             0
5.5746             0             0
5.60692             0             0
5.63923             0             0
5.67155             0             0
5.70387             0             0
5.73618             0             0
5.7685             0             0
5.80082             0             0
5.83313             0             0
5.86545             0             0
5.89776             0             0
5.93008             0             0
5.9624             0             0
5.99471             0             0
6.02703             0             0
6.05935             0             0
6.09166             0             0
6.12398             0             0
6.1563             0             0
6.18861             0             0
6.22093             0             0
6.25325             0             0
6.28556             0             0
6.31788             0             0
6.3502             0             0
6.38251             0             0
6.41483             0             0
6.44715             0             0
