           1   0.0516599   0.0516599           0
           2   0.0502144   0.0509372 0.000511075
           3    0.051223   0.0510324 0.000349486
           4   0.0508936   0.0509977 0.000263832
           5   0.0527074   0.0513397  0.00037159
           6   0.0506557   0.0512257 0.000326674
           7   0.0509929   0.0511924 0.000281693
           8   0.0548863   0.0516542 0.000497299
           9   0.0500998   0.0514815 0.000471079
          10   0.0514929   0.0514826 0.000423972
          11   0.0521197   0.0515405 0.000389365
          12   0.0540896   0.0517529 0.000410796
          13   0.0514481   0.0517295 0.000379865
          14   0.0485715   0.0515039 0.000414327
          15   0.0531321   0.0516125 0.000400671
          16   0.0485032   0.0514181 0.000420121
          17   0.0530769   0.0515157 0.000406581
          18   0.0509024   0.0514816 0.000385418
          19   0.0565305   0.0517474 0.000447459
          20   0.0518522   0.0517526 0.000425116
          21    0.054235   0.0518708 0.000420987
          22   0.0499765   0.0517847 0.000410562
          23   0.0533999   0.0518549 0.000398673
          24    0.052075   0.0518641 0.000382167
          25   0.0501457   0.0517954  0.00037301
          26   0.0515678   0.0517866 0.000358766
          27   0.0498581   0.0517152 0.000352517
          28   0.0523459   0.0517377 0.000340646
          29   0.0538945   0.0518121  0.00033692
          30   0.0523637   0.0518305  0.00032619
          31   0.0538239   0.0518948 0.000321944
          32   0.0518484   0.0518933 0.000311887
          33   0.0512212    0.051873   0.0003031
          34   0.0527032   0.0518974 0.000295167
          35   0.0501403   0.0518472 0.000290972
          36   0.0507362   0.0518163 0.000284521
          37   0.0461825    0.051664 0.000314951
          38   0.0482254   0.0515736 0.000319398
          39   0.0511802   0.0515635 0.000311368
          40   0.0503795   0.0515339 0.000304987
          41   0.0546549     0.05161 0.000306901
          42   0.0526889   0.0516357 0.000300667
          43   0.0519278   0.0516425 0.000293752
          44    0.055362    0.051727 0.000298991
          45   0.0524818   0.0517438 0.000292817
          46   0.0515623   0.0517398 0.000286478
          47   0.0506598   0.0517169 0.000281303
          48   0.0523702   0.0517305 0.000275772
          49   0.0490645   0.0516761 0.000275459
          50   0.0532209    0.051707 0.000271677
          51    0.046589   0.0516066  0.00028428
          52   0.0534916   0.0516429 0.000281115
          53   0.0583524   0.0517695 0.000302978
          54   0.0488916   0.0517162 0.000302018
          55    0.053041   0.0517402 0.000297486
          56   0.0548909   0.0517965 0.000297446
          57   0.0488688   0.0517451 0.000296629
          58   0.0535673   0.0517766 0.000293174
          59   0.0539944   0.0518142 0.000290605
          60   0.0529543   0.0518332 0.000286382
