           1     1.45674     1.45674           0
           2     1.45672     1.45673 9.36149e-06
           3     1.45666     1.45671 1.85009e-05
           4     1.45665     1.45669 1.87854e-05
           5      1.4567     1.45669 1.50581e-05
           6     1.45662     1.45668 1.72824e-05
           7     1.45652     1.45666 2.54611e-05
           8     1.45661     1.45665 2.30069e-05
           9     1.45662     1.45665 2.06683e-05
          10     1.45663     1.45665 1.87288e-05
          11     1.45654     1.45664 1.92317e-05
          12     1.45658     1.45663 1.82095e-05
          13     1.45666     1.45663 1.69209e-05
          14     1.45679     1.45665  1.8996e-05
          15     1.45663     1.45664  1.7756e-05
          16     1.45659     1.45664 1.69405e-05
          17      1.4566     1.45664 1.61078e-05
          18      1.4566     1.45664 1.53727e-05
          19     1.45658     1.45663 1.48326e-05
          20     1.45652     1.45663 1.52299e-05
          21     1.45672     1.45663 1.50747e-05
          22     1.45671     1.45664 1.47902e-05
          23     1.45655     1.45663 1.45769e-05
          24     1.45662     1.45663  1.3977e-05
          25     1.45665     1.45663 1.34344e-05
          26     1.45661     1.45663 1.29451e-05
          27     1.45669     1.45663 1.26199e-05
          28     1.45664     1.45663 1.21725e-05
          29     1.45663     1.45663 1.17535e-05
          30     1.45669     1.45664 1.15356e-05
          31     1.45668     1.45664 1.12353e-05
          32     1.45671     1.45664 1.11366e-05
          33     1.45672     1.45664 1.10477e-05
          34     1.45665     1.45664 1.07288e-05
          35     1.45664     1.45664 1.04226e-05
          36     1.45664     1.45664 1.01347e-05
          37     1.45661     1.45664 9.90929e-06
          38     1.45651     1.45664 1.02661e-05
          39     1.45652     1.45663 1.04545e-05
          40     1.45651     1.45663 1.06738e-05
          41     1.45658     1.45663 1.04898e-05
          42      1.4566     1.45663 1.02618e-05
          43     1.45665     1.45663 1.00384e-05
          44     1.45656     1.45663 9.94559e-06
          45     1.45661     1.45663 9.73509e-06
          46     1.45659     1.45663 9.56079e-06
          47     1.45662     1.45663 9.36005e-06
          48     1.45656     1.45663 9.27055e-06
          49     1.45657     1.45662  9.1598e-06
          50     1.45669     1.45663 9.07164e-06
          51     1.45675     1.45663  9.1981e-06
          52     1.45657     1.45663 9.07694e-06
          53     1.45659     1.45663 8.92606e-06
          54     1.45656     1.45662 8.83361e-06
          55     1.45658     1.45662 8.70268e-06
          56      1.4566     1.45662 8.55464e-06
          57     1.45671     1.45663 8.54042e-06
          58     1.45669     1.45663 8.47558e-06
          59     1.45665     1.45663 8.34249e-06
          60     1.45664     1.45663  8.2056e-06
