           1     1.19076     1.19076           0
           2     1.19192     1.19134 0.000410369
           3       1.207     1.19656  0.00427089
           4      1.2022     1.19797   0.0034282
           5     1.20328     1.19903  0.00290218
           6     1.20325     1.19973  0.00250239
           7      1.1963     1.19924  0.00219245
           8     1.21274     1.20093  0.00248435
           9      1.1897     1.19968  0.00250226
          10     1.20506     1.20022  0.00230912
          11     1.19187     1.19946  0.00222042
          12     1.20659     1.20006  0.00211327
          13     1.19627     1.19976   0.0019707
          14     1.20436     1.20009  0.00185709
          15     1.19617     1.19983  0.00175163
          16     1.21076     1.20051  0.00177039
          17     1.18567     1.19964  0.00186918
          18     1.20821     1.20012  0.00182496
          19     1.20393     1.20032  0.00173993
          20     1.19572     1.20009  0.00166808
          21     1.21198     1.20065  0.00168201
          22     1.19318     1.20031   0.0016395
          23     1.19746     1.20019  0.00157289
          24     1.19541     1.19999   0.0015199
          25     1.20699     1.20027  0.00148463
          26     1.19171     1.19994  0.00146356
          27       1.204     1.20009  0.00141705
          28     1.18578     1.19958  0.00145575
          29     1.20318     1.19971  0.00141083
          30     1.20443     1.19986  0.00137255
          31     1.20324     1.19997   0.0013326
          32     1.20493     1.20013  0.00129995
          33     1.21778     1.20066  0.00136625
          34     1.17789     1.19999   0.0014811
          35     1.19867     1.19995  0.00143927
          36     1.20298     1.20004  0.00140173
          37      1.2016     1.20008  0.00136448
          38     1.19687         1.2  0.00133118
          39     1.20415      1.2001   0.0013013
          40     1.20125     1.20013  0.00126908
          41     1.20088     1.20015  0.00123826
          42     1.19345     1.19999  0.00121901
          43     1.20821     1.20018  0.00120554
          44     1.20544      1.2003  0.00118405
          45     1.20337     1.20037   0.0011597
          46     1.19962     1.20035  0.00113461
          47      1.1965     1.20027  0.00111342
          48     1.19748     1.20021  0.00109174
          49     1.20056     1.20022  0.00106949
          50     1.20312     1.20028  0.00104967
