           1    -5.45876    -5.45876           0
           2    -5.45689    -5.45782 0.000659528
           3    -5.45863    -5.45809 0.000491112
           4    -5.45754    -5.45795 0.000387402
           5    -5.45758    -5.45788 0.000316827
           6     -5.4563    -5.45762 0.000356915
           7    -5.45747    -5.45759 0.000306561
           8    -5.45811    -5.45766 0.000274835
           9    -5.45673    -5.45756 0.000262803
          10    -5.45888    -5.45769 0.000267984
          11    -5.45697    -5.45762 0.000251433
          12    -5.45921    -5.45776 0.000262966
          13    -5.45886    -5.45784 0.000256211
          14    -5.45899    -5.45792  0.00025079
          15    -5.45846    -5.45796 0.000236588
          16    -5.45663    -5.45788 0.000235981
          17    -5.45685    -5.45782 0.000229698
          18    -5.45796    -5.45782 0.000217072
          19    -5.45687    -5.45777 0.000211389
          20    -5.45613    -5.45769 0.000216157
          21    -5.45851    -5.45773 0.000209371
          22    -5.45754    -5.45772 0.000200039
          23     -5.4561    -5.45765  0.00020342
          24    -5.45774    -5.45765 0.000194978
          25    -5.45733    -5.45764 0.000187605
          26    -5.45758    -5.45764 0.000180404
          27    -5.45824    -5.45766 0.000175103
          28    -5.45807    -5.45768 0.000169451
          29    -5.45774    -5.45768 0.000163623
          30    -5.45779    -5.45768 0.000158212
          31    -5.45822     -5.4577 0.000154043
          32    -5.45874    -5.45773  0.00015265
          33    -5.45832    -5.45775  0.00014908
          34    -5.45714    -5.45773 0.000145759
          35    -5.45933    -5.45778 0.000148609
          36    -5.45797    -5.45778 0.000144577
          37    -5.45704    -5.45776 0.000142075
          38    -5.45743    -5.45775 0.000138598
          39     -5.4586    -5.45778 0.000136739
          40    -5.45692    -5.45775 0.000134998
          41    -5.45806    -5.45776 0.000131909
          42    -5.45735    -5.45775 0.000129137
          43    -5.45727    -5.45774 0.000126615
          44     -5.4576    -5.45774 0.000123777
          45     -5.4577    -5.45774  0.00012103
          46     -5.4595    -5.45778 0.000124336
          47    -5.45745    -5.45777  0.00012188
          48    -5.45696    -5.45775  0.00012049
          49    -5.45597    -5.45772   0.0001234
          50    -5.45698     -5.4577   0.0001218
