0 0.99971 0
1 1.00014 0.000427771
2 1.00009 0.000252254
3 1.00024 0.000237328
4 1.00027 0.000185326
5 1.00014 0.000194535
6 1.00008 0.000176758
7 0.999967 0.000189699
8 0.999984 0.000168075
9 0.999975 0.000150555
10 1.00007 0.000166691
11 1.00006 0.000152901
12 1.0001 0.000146287
13 1.00013 0.000138893
14 1.00015 0.000130607
15 1.00012 0.000125953
16 1.00005 0.000133334
17 1.00007 0.000126739
18 1.00006 0.000120311
19 1.00009 0.000117539
20 1.00009 0.000111871
21 1.00009 0.000106682
22 1.00007 0.000103652
23 1.00003 0.000105991
24 1.00001 0.000105674
25 0.999991 0.000102455
26 0.999998 9.87834e-05
27 0.999967 9.98736e-05
28 0.999968 9.6372e-05
29 0.999957 9.37506e-05
30 0.999962 9.08202e-05
31 0.999959 8.80083e-05
32 0.999933 8.90829e-05
33 0.999924 8.68818e-05
34 0.999927 8.44284e-05
35 0.999922 8.22516e-05
36 0.999913 8.04887e-05
37 0.999899 7.95271e-05
38 0.999913 7.86958e-05
39 0.999906 7.70092e-05
40 0.999895 7.59448e-05
41 0.999876 7.65901e-05
42 0.999879 7.48832e-05
43 0.999871 7.35879e-05
44 0.999889 7.39486e-05
45 0.999904 7.40345e-05
46 0.99991 7.26776e-05
47 0.999924 7.24734e-05
48 0.99994 7.26344e-05
49 0.99994 7.11672e-05
50 0.999948 7.02772e-05
51 0.999932 7.08757e-05
52 0.99993 6.95469e-05
53 0.999936 6.85468e-05
54 0.99993 6.75653e-05
55 0.999937 6.66714e-05
56 0.999944 6.58501e-05
57 0.999948 6.4835e-05
58 0.999958 6.46056e-05
59 0.999957 6.353e-05
60 0.999954 6.25627e-05
61 0.99995 6.17011e-05
62 0.999955 6.09111e-05
63 0.999972 6.23995e-05
64 0.99997 6.14682e-05
65 0.999961 6.10945e-05
66 0.999968 6.05016e-05
67 0.999965 5.9683e-05
68 0.99997 5.90168e-05
69 0.999969 5.81704e-05
70 0.999958 5.83832e-05
71 0.999961 5.76303e-05
72 0.999953 5.74368e-05
73 0.99995 5.67248e-05
74 0.999935 5.77557e-05
75 0.99994 5.71742e-05
76 0.999948 5.69609e-05
77 0.999954 5.65193e-05
78 0.999953 5.57999e-05
79 0.999964 5.60928e-05
80 0.999959 5.55972e-05
81 0.999963 5.50917e-05
82 0.999973 5.5199e-05
83 0.999978 5.48058e-05
84 0.999971 5.45942e-05
85 0.999968 5.407e-05
86 0.999956 5.4796e-05
87 0.999957 5.41963e-05
88 0.99997 5.50665e-05
89 0.999968 5.44806e-05
90 0.999968 5.38789e-05
91 0.999968 5.3291e-05
92 0.999977 5.34178e-05
93 0.999976 5.28594e-05
94 0.999978 5.23789e-05
95 0.99998 5.18446e-05
96 0.999985 5.15787e-05
97 0.999983 5.10758e-05
98 0.999985 5.05848e-05
99 0.999983 5.01017e-05
100 0.99999 5.00099e-05
101 0.999991 4.95382e-05
102 0.999992 4.90604e-05
103 0.999985 4.90637e-05
104 0.999984 4.86035e-05
105 0.999987 4.82204e-05
106 0.999985 4.78004e-05
107 0.999983 4.74246e-05
108 0.999988 4.72826e-05
109 0.99999 4.68941e-05
110 0.999986 4.66265e-05
111 0.999982 4.63509e-05
112 0.999988 4.63102e-05
113 0.999987 4.59216e-05
114 0.999982 4.58157e-05
115 0.99998 4.54595e-05
116 0.999981 4.50982e-05
117 0.999975 4.5169e-05
118 0.999977 4.48457e-05
119 0.999979 4.45004e-05
120 0.999984 4.44091e-05
121 0.999984 4.40438e-05
122 0.999985 4.37083e-05
123 0.999982 4.34363e-05
124 0.999987 4.33365e-05
125 0.999981 4.3393e-05
126 0.999984 4.31616e-05
127 0.999982 4.28652e-05
128 0.999988 4.28933e-05
129 0.999992 4.27836e-05
130 0.999991 4.24811e-05
131 0.999994 4.23116e-05
132 1 4.23399e-05
133 1 4.2023e-05
134 1 4.18687e-05
135 1 4.1624e-05
136 0.999997 4.15642e-05
137 0.999993 4.14087e-05
138 0.999992 4.113e-05
139 0.999986 4.12539e-05
140 0.999986 4.09613e-05
141 0.999987 4.06955e-05
142 0.999993 4.08861e-05
143 0.99999 4.07404e-05
144 0.999993 4.05613e-05
145 0.999989 4.04737e-05
146 0.99999 4.02119e-05
147 0.999987 4.0068e-05
148 0.999987 3.97989e-05
149 0.999985 3.9578e-05
150 0.999979 3.9774e-05
151 0.999978 3.95203e-05
152 0.999975 3.94206e-05
153 0.999973 3.9181e-05
154 0.999969 3.91649e-05
155 0.999967 3.89565e-05
156 0.999967 3.87102e-05
157 0.999967 3.84662e-05
158 0.999966 3.82426e-05
159 0.999961 3.82842e-05
160 0.999958 3.82428e-05
161 0.999959 3.80224e-05
162 0.999953 3.82538e-05
163 0.99995 3.81183e-05
164 0.999947 3.7999e-05
165 0.999951 3.79472e-05
166 0.999956 3.81366e-05
167 0.999951 3.82971e-05
168 0.999952 3.80799e-05
169 0.999951 3.78585e-05
170 0.999946 3.79599e-05
171 0.999944 3.77968e-05
172 0.999947 3.76896e-05
173 0.999945 3.75257e-05
174 0.999941 3.74984e-05
175 0.999939 3.73708e-05
176 0.999936 3.72425e-05
177 0.999938 3.70886e-05
178 0.999935 3.70744e-05
179 0.999935 3.68749e-05
180 0.999939 3.68556e-05
181 0.999943 3.68344e-05
182 0.999942 3.66334e-05
183 0.999942 3.64386e-05
184 0.99994 3.62941e-05
185 0.99994 3.61011e-05
186 0.999942 3.59269e-05
187 0.999941 3.57403e-05
188 0.999938 3.57044e-05
189 0.999937 3.55162e-05
190 0.999938 3.5339e-05
191 0.99994 3.52049e-05
192 0.99994 3.5028e-05
193 0.999945 3.52586e-05
194 0.999945 3.50773e-05
195 0.999948 3.50319e-05
196 0.999953 3.51641e-05
197 0.999949 3.51443e-05
198 0.999951 3.50323e-05
199 0.99995 3.48707e-05
200 0.999951 3.47011e-05
201 0.999953 3.45687e-05
202 0.999955 3.44761e-05
203 0.999953 3.43497e-05
204 0.999953 3.41845e-05
205 0.999953 3.4019e-05
206 0.999952 3.38566e-05
207 0.999953 3.37134e-05
208 0.999953 3.35519e-05
209 0.999956 3.34944e-05
210 0.999953 3.34583e-05
211 0.999954 3.33211e-05
212 0.999955 3.31685e-05
213 0.999953 3.30391e-05
214 0.999951 3.2967e-05
215 0.999952 3.28177e-05
216 0.99995 3.26997e-05
217 0.999947 3.26632e-05
218 0.999944 3.26471e-05
219 0.999946 3.25276e-05
220 0.999943 3.24796e-05
221 0.999941 3.24437e-05
222 0.999942 3.2342e-05
223 0.999942 3.21973e-05
224 0.999944 3.21309e-05
225 0.999949 3.22736e-05
226 0.999949 3.21321e-05
227 0.999948 3.19981e-05
228 0.999949 3.18686e-05
229 0.999949 3.17306e-05
230 0.99995 3.15945e-05
231 0.999951 3.14825e-05
232 0.999951 3.13475e-05
233 0.999953 3.12483e-05
234 0.999952 3.11255e-05
235 0.999953 3.10189e-05
236 0.999952 3.0893e-05
237 0.999952 3.0763e-05
238 0.999952 3.06342e-05
239 0.999949 3.0734e-05
240 0.99995 3.06487e-05
241 0.999952 3.05909e-05
242 0.999954 3.05388e-05
243 0.999953 3.04321e-05
244 0.999953 3.03127e-05
245 0.999952 3.01901e-05
246 0.999955 3.02127e-05
247 0.999952 3.02727e-05
248 0.99995 3.02004e-05
249 0.99995 3.00824e-05
250 0.999949 2.99667e-05
251 0.999948 2.98982e-05
252 0.99995 2.98863e-05
253 0.999948 2.98601e-05
254 0.999946 2.9785e-05
255 0.999948 2.97277e-05
256 0.99995 2.96897e-05
257 0.999949 2.96171e-05
258 0.999949 2.95043e-05
259 0.999953 2.96885e-05
260 0.999951 2.9695e-05
261 0.999954 2.98363e-05
262 0.999954 2.97249e-05
263 0.999952 2.96616e-05
264 0.999956 2.97342e-05
265 0.999955 2.96365e-05
266 0.999957 2.96073e-05
267 0.999956 2.95104e-05
268 0.999956 2.94027e-05
269 0.999958 2.93721e-05
270 0.999958 2.92654e-05
271 0.999958 2.91583e-05
