0 15.4157 0
1 15.2701 0.145599
2 14.9337 0.346689
3 15.1611 0.334319
4 15.0817 0.270845
5 15.0214 0.229221
6 15.0392 0.194542
7 14.9757 0.180044
8 14.9503 0.160806
9 14.9222 0.146542
10 14.9498 0.135387
11 14.9126 0.129063
12 14.934 0.120637
13 14.9834 0.122108
14 14.9864 0.113716
15 15.0195 0.111398
16 15.0104 0.105029
17 14.9784 0.104083
18 14.9989 0.100579
19 15.0018 0.0954604
20 14.9854 0.0922692
21 15.0258 0.0968212
22 14.992 0.0985024
23 14.9806 0.0949977
24 14.9575 0.0939939
25 14.9619 0.0904111
26 14.9531 0.087446
27 14.9481 0.0844094
28 14.9481 0.0814467
29 14.9475 0.0786869
30 14.9388 0.0766066
31 14.9519 0.0753266
32 14.9615 0.0736305
33 14.9669 0.0716343
34 14.964 0.0696158
35 14.9988 0.0760946
36 15.0134 0.0754225
37 15.011 0.0734497
38 15.0147 0.0716361
39 15.0162 0.0698389
40 15.0114 0.0682806
41 15.0063 0.0668307
42 14.9937 0.0664652
43 14.9816 0.0660475
44 14.981 0.0645664
45 14.9735 0.0635865
46 14.9757 0.0622565
47 14.9891 0.0624039
48 15.0026 0.062589
49 14.9914 0.0623368
50 14.9997 0.061666
51 15.0021 0.0605161
52 14.9881 0.0609877
53 15.004 0.0619061
54 14.9996 0.0609261
55 14.9946 0.0600365
56 14.9973 0.0590335
57 14.9892 0.0585605
58 14.9851 0.0577058
59 14.9799 0.056979
60 14.9839 0.0561815
61 14.9762 0.0558082
62 14.9796 0.055021
63 14.9896 0.0550855
64 14.9902 0.0542348
65 14.9982 0.0539969
66 14.9962 0.0532215
67 14.988 0.0530824
68 14.9935 0.0525985
69 14.9944 0.0518494
70 14.9896 0.0513336
71 15.0019 0.0520876
72 14.9916 0.0523968
73 14.9879 0.051816
74 14.9801 0.0517102
75 14.9813 0.0510392
76 14.978 0.0504834
77 14.9759 0.0498758
78 14.9755 0.0492417
79 14.975 0.0486254
80 14.9713 0.0481624
81 14.976 0.0478057
82 14.9795 0.0473563
83 14.9815 0.0468303
84 14.9801 0.0462956
85 14.9945 0.0479646
86 15.0007 0.0478177
87 14.9999 0.0472795
88 15.0016 0.0467775
89 15.0024 0.0462622
90 15.0004 0.0457944
91 14.9982 0.045348
92 14.9925 0.0452239
93 14.9868 0.0450933
94 14.9865 0.0446176
95 14.9828 0.0442996
96 14.9838 0.0438508
97 14.9903 0.0438831
98 14.9969 0.0439462
99 14.9914 0.0438556
