           1     7.58553     7.58553           0
           2     7.67503     7.63028   0.0316423
           3      7.5175     7.59269   0.0372454
           4     7.63093     7.60225   0.0291353
           5     7.89262     7.66032   0.0569323
           6     7.92897      7.7051   0.0626222
           7     7.45938        7.67   0.0627476
           8      7.4557     7.64321   0.0603517
           9     7.64019     7.64287   0.0536469
          10     7.93962     7.67255   0.0558903
          11     7.88425     7.69179   0.0540215
          12     7.63516     7.68707   0.0497254
          13      7.4208     7.66659    0.049941
          14      7.9319     7.68554   0.0498398
          15     7.58098     7.67857   0.0470022
          16     7.57947     7.67238   0.0444708
          17     7.64241     7.67062   0.0418898
          18     7.70889     7.67274   0.0396165
          19     7.97435     7.68862   0.0405872
          20     7.94715     7.70154   0.0405642
          21     7.84557      7.7084    0.039208
          22     8.08249      7.7254   0.0409474
          23      7.9076     7.73333    0.039926
          24     7.85711     7.73848   0.0385941
          25     7.53935     7.73052   0.0378634
          26     7.58364     7.72487   0.0368261
          27     7.85459     7.72967   0.0357742
          28     7.92895     7.73679   0.0351973
          29     7.52672     7.72955    0.034721
          30     7.68107     7.72793   0.0336012
          31      7.9402     7.73478   0.0332077
          32     8.08842     7.74583   0.0339591
          33      7.9428      7.7518   0.0334505
          34     7.60006     7.74734    0.032763
          35     7.60003     7.74313   0.0320961
          36     7.62743     7.73991    0.031365
          37     7.50493     7.73356   0.0311537
          38     7.78303     7.73486    0.030361
          39     7.64623     7.73259   0.0296675
          40     7.55715     7.72821   0.0292482
          41     7.81481     7.73032    0.028611
          42     8.01215     7.73703   0.0287059
          43     7.73626     7.73701   0.0280383
          44     7.67447     7.73559   0.0274371
          45     8.24306     7.74687   0.0290527
          46     7.49737     7.74144   0.0289229
          47     7.44694     7.73518   0.0289784
          48     7.74642     7.73541   0.0283756
          49     8.03296     7.74148   0.0284388
          50     8.05622     7.74778   0.0285582
          51     7.75217     7.74786   0.0279984
          52     7.80777     7.74902   0.0274837
          53     7.44164     7.74322   0.0275702
          54      8.0473     7.74885   0.0276287
          55     8.12159     7.75562   0.0279452
          56     7.77798     7.75602   0.0274491
          57     7.70113     7.75506   0.0269844
          58     7.90661     7.75767   0.0266454
          59     7.70611      7.7568   0.0262081
          60     7.76058     7.75686   0.0257713
