31,-0.305812,-nan,-0.432692,0.00951993,-0.768921,-0.593924
32,-0.308925,-nan,-0.405417,0.0260819,-0.730984,-0.583195
33,-0.312617,-nan,-0.430774,0.0112918,-0.835164,-0.618987
34,-0.31604,-nan,-0.428985,0.00628896,-0.833049,-0.608578
35,-0.319218,-nan,-0.42729,0.00726446,-0.794416,-0.609211
36,-0.322299,-nan,-0.43012,0.00750249,-0.799166,-0.630553
37,-0.325191,-nan,-0.429308,0.0106202,-0.751855,-0.610551
38,-0.327885,-nan,-0.42755,0.0120169,-0.772159,-0.640277
39,-0.330674,-nan,-0.436675,0.00730644,-0.81316,-0.616589
40,-0.333127,-nan,-0.428791,0.00786085,-0.839249,-0.620468
41,-0.33551,-nan,-0.430826,0.00358877,-0.748325,-0.627305
42,-0.337877,-nan,-0.434937,0.00847083,-0.79996,-0.603895
43,-0.339771,-nan,-0.41931,0.00553353,-0.828909,-0.638731
44,-0.341792,-nan,-0.428677,0.00503952,-0.767849,-0.623576
45,-0.343688,-nan,-0.427153,0.00388114,-0.741764,-0.637634
46,-0.345579,-nan,-0.430661,0.00995371,-0.778313,-0.618578
47,-0.347605,-nan,-0.440814,0.00473682,-0.808783,-0.619773
48,-0.349527,-nan,-0.439846,0.00662124,-0.792681,-0.622667
49,-0.351227,-nan,-0.432809,0.0083905,-0.798847,-0.651913
50,-0.352998,-nan,-0.439802,0.00359813,-0.812012,-0.620319
51,-0.35471,-nan,-0.44031,0.00314693,-0.824757,-0.609164
52,-0.356075,-nan,-0.425659,0.00669782,-0.795365,-0.59014
53,-0.357571,-nan,-0.435369,0.00522196,-0.761012,-0.624529
54,-0.358922,-nan,-0.430516,0.0103935,-0.740266,-0.633719
55,-0.360226,-nan,-0.430668,0.0129246,-0.816899,-0.625237
56,-0.361608,-nan,-0.437615,0.00363883,-0.820303,-0.61088
57,-0.362915,-nan,-0.436116,0.00515525,-0.818768,-0.610107
58,-0.363976,-nan,-0.424421,0.0140306,-0.788752,-0.632231
59,-0.365241,-nan,-0.438607,0.00471446,-0.780493,-0.603058
60,-0.366454,-nan,-0.438031,0.00369112,-0.791207,-0.602322
61,-0.367651,-nan,-0.439488,0.00446173,-0.807426,-0.620108
62,-0.368792,-nan,-0.438398,0.0044717,-0.822915,-0.621232
63,-0.369813,-nan,-0.433124,0.00720279,-0.8401,-0.629729
64,-0.370797,-nan,-0.432765,0.00793606,-0.814036,-0.631565
65,-0.371832,-nan,-0.438071,0.0031703,-0.822734,-0.602362
66,-0.372816,-nan,-0.436788,0.00384439,-0.781366,-0.639486
67,-0.373846,-nan,-0.44183,0.00471063,-0.799782,-0.629248
68,-0.374702,-nan,-0.43208,0.00909561,-0.79174,-0.629297
69,-0.375645,-nan,-0.43973,0.00380268,-0.800287,-0.611102
70,-0.376588,-nan,-0.441672,0.00425971,-0.811249,-0.605316
71,-0.377454,-nan,-0.438098,0.00480714,-0.793766,-0.597302
72,-0.378173,-nan,-0.429156,0.0071369,-0.761396,-0.628816
73,-0.379049,-nan,-0.442157,0.00326432,-0.807687,-0.620125
74,-0.379874,-nan,-0.440062,0.00414184,-0.813883,-0.627281
75,-0.380653,-nan,-0.438364,0.00695828,-0.811976,-0.618382
76,-0.381301,-nan,-0.429847,0.00904957,-0.747755,-0.607423
77,-0.381954,-nan,-0.431571,0.00417265,-0.755423,-0.609347
78,-0.382692,-nan,-0.43952,0.00430288,-0.793386,-0.628604
79,-0.383378,-nan,-0.436916,0.00516691,-0.822848,-0.607062
80,-0.384085,-nan,-0.439907,0.00352455,-0.797223,-0.607447
81,-0.384737,-nan,-0.436904,0.00288376,-0.811019,-0.609379
82,-0.385334,-nan,-0.433716,0.0080773,-0.775041,-0.637611
83,-0.385912,-nan,-0.433328,0.0075375,-0.802743,-0.650633
84,-0.38657,-nan,-0.441193,0.00278947,-0.811724,-0.624887
85,-0.387197,-nan,-0.43982,0.00229702,-0.801027,-0.595261
86,-0.387794,-nan,-0.438571,0.00315672,-0.779307,-0.622262
87,-0.388361,-nan,-0.437102,0.00749409,-0.793474,-0.602992
88,-0.388918,-nan,-0.437402,0.0056313,-0.790503,-0.614091
89,-0.389443,-nan,-0.435602,0.00427834,-0.800445,-0.607873
90,-0.390001,-nan,-0.439674,0.00438789,-0.803395,-0.62312
91,-0.390602,-nan,-0.444667,0.00224636,-0.803989,-0.619263
92,-0.391125,-nan,-0.438799,0.00321992,-0.769619,-0.62667
93,-0.391656,-nan,-0.440508,0.00613562,-0.784767,-0.612919
94,-0.392126,-nan,-0.435821,0.0050243,-0.810465,-0.598235
95,-0.39262,-nan,-0.43899,0.00402315,-0.800432,-0.611955
96,-0.39312,-nan,-0.440666,0.00526077,-0.79253,-0.625404
97,-0.393502,-nan,-0.430137,0.00244002,-0.800721,-0.652501
98,-0.393849,-nan,-0.427532,0.00591925,-0.829002,-0.639764
99,-0.394305,-nan,-0.439005,0.00708685,-0.812923,-0.610891
100,-0.394778,-nan,-0.4416,0.00209679,-0.815489,-0.619499
101,-0.395226,-nan,-0.440064,0.00357981,-0.785162,-0.617335
102,-0.39568,-nan,-0.441487,0.00475325,-0.79536,-0.617256
103,-0.396111,-nan,-0.440113,0.00476248,-0.808893,-0.628846
104,-0.396583,-nan,-0.445152,0.00350742,-0.802647,-0.616908
105,-0.396957,-nan,-0.435824,0.00661703,-0.806219,-0.627919
106,-0.397352,-nan,-0.438873,0.00695591,-0.819425,-0.606241
107,-0.397775,-nan,-0.442562,0.00273134,-0.78317,-0.620562
108,-0.398122,-nan,-0.43535,0.00924012,-0.821747,-0.614404
109,-0.398436,-nan,-0.432306,0.00422258,-0.81888,-0.603969
110,-0.398779,-nan,-0.43614,0.00293928,-0.782403,-0.617075
111,-0.399094,-nan,-0.43375,0.0071168,-0.814704,-0.641909
112,-0.399389,-nan,-0.432145,0.00984652,-0.852966,-0.616198
113,-0.39964,-nan,-0.427721,0.0187886,-0.827635,-0.607584
114,-0.399996,-nan,-0.440231,0.00460253,-0.802789,-0.622016
115,-0.400317,-nan,-0.43694,0.0046483,-0.78485,-0.624346
116,-0.400671,-nan,-0.441397,0.00589213,-0.79984,-0.630384
117,-0.401028,-nan,-0.442453,0.00330982,-0.80364,-0.631401
118,-0.401366,-nan,-0.440846,0.00201697,-0.781935,-0.617286
119,-0.401722,-nan,-0.443793,0.00407812,-0.800144,-0.61676
120,-0.402069,-nan,-0.443357,0.00338942,-0.802571,-0.621165
121,-0.402403,-nan,-0.442486,0.00259272,-0.811719,-0.614808
122,-0.402713,-nan,-0.440185,0.00560066,-0.790899,-0.622886
123,-0.403016,-nan,-0.440015,0.00499408,-0.800536,-0.606862
124,-0.403346,-nan,-0.443937,0.00314243,-0.795441,-0.610234
125,-0.403648,-nan,-0.441097,0.00287245,-0.789784,-0.610088
126,-0.403895,-nan,-0.434713,0.00424001,-0.773195,-0.631566
127,-0.404189,-nan,-0.441217,0.00235674,-0.798425,-0.630274
128,-0.404485,-nan,-0.442139,0.00252491,-0.817151,-0.621141
129,-0.404778,-nan,-0.442309,0.00517224,-0.802068,-0.614758
130,-0.405051,-nan,-0.440205,0.00616901,-0.82064,-0.617164
131,-0.405301,-nan,-0.437806,0.00295391,-0.794528,-0.615045
132,-0.405496,-nan,-0.431079,0.00435719,-0.838877,-0.590875
133,-0.405735,-nan,-0.437275,0.00408549,-0.778248,-0.61087
134,-0.406006,-nan,-0.441997,0.00382573,-0.815839,-0.621125
135,-0.406264,-nan,-0.440853,0.00333281,-0.810557,-0.632615
136,-0.406505,-nan,-0.43908,0.00414699,-0.78489,-0.603952
137,-0.406739,-nan,-0.43855,0.00527047,-0.800494,-0.612138
138,-0.406971,-nan,-0.4388,0.00522597,-0.797356,-0.623247
139,-0.407187,-nan,-0.437015,0.00535811,-0.793129,-0.637233
140,-0.407429,-nan,-0.441004,0.00488221,-0.793094,-0.606137
141,-0.407649,-nan,-0.438462,0.00372753,-0.792824,-0.609098
142,-0.407889,-nan,-0.441747,0.00344592,-0.806984,-0.621276
143,-0.408107,-nan,-0.439017,0.00802391,-0.79295,-0.636659
144,-0.408312,-nan,-0.437694,0.00358912,-0.829359,-0.611498
145,-0.408539,-nan,-0.441105,0.00335242,-0.775928,-0.618308
146,-0.408779,-nan,-0.443608,0.00349719,-0.792356,-0.630204
147,-0.409001,-nan,-0.441499,0.00306684,-0.807875,-0.617673
148,-0.409238,-nan,-0.443991,0.00280371,-0.794799,-0.617582
149,-0.409446,-nan,-0.440286,0.00428416,-0.795052,-0.607535
150,-0.409649,-nan,-0.439892,0.00710218,-0.80118,-0.628357
151,-0.40987,-nan,-0.44296,0.00290851,-0.793972,-0.617345
152,-0.410052,-nan,-0.437562,0.0058899,-0.786658,-0.618321
153,-0.410246,-nan,-0.439771,0.00434622,-0.790667,-0.626486
154,-0.410421,-nan,-0.437149,0.00760738,-0.778875,-0.640343
155,-0.410619,-nan,-0.441174,0.00233395,-0.787305,-0.620168
156,-0.410814,-nan,-0.440954,0.00336307,-0.792493,-0.59667
157,-0.410993,-nan,-0.438966,0.00476315,-0.792369,-0.62887
158,-0.411184,-nan,-0.441123,0.00495466,-0.800912,-0.611859
159,-0.411349,-nan,-0.437486,0.00328987,-0.811938,-0.606033
160,-0.411519,-nan,-0.438533,0.00436128,-0.80447,-0.606192
161,-0.411709,-nan,-0.442088,0.00447024,-0.791388,-0.622164
162,-0.411896,-nan,-0.441981,0.00358817,-0.797844,-0.617988
163,-0.412073,-nan,-0.440711,0.00279676,-0.796372,-0.619468
164,-0.412262,-nan,-0.443088,0.00354382,-0.80549,-0.618924
165,-0.412406,-nan,-0.436085,0.00444191,-0.818794,-0.616191
166,-0.412596,-nan,-0.443904,0.00275709,-0.814423,-0.612925
167,-0.412776,-nan,-0.442772,0.00398204,-0.793339,-0.6113
168,-0.412925,-nan,-0.437748,0.00315106,-0.795917,-0.594264
169,-0.413058,-nan,-0.435449,0.00337592,-0.770831,-0.634589
170,-0.41322,-nan,-0.440609,0.00446556,-0.792609,-0.609013
171,-0.413374,-nan,-0.43942,0.00572085,-0.805146,-0.616552
172,-0.413545,-nan,-0.442822,0.00400359,-0.811777,-0.614671
173,-0.413708,-nan,-0.441784,0.00370086,-0.785427,-0.618788
174,-0.41388,-nan,-0.443563,0.00159091,-0.796037,-0.61765
175,-0.414041,-nan,-0.442053,0.00396027,-0.787864,-0.621025
176,-0.414181,-nan,-0.43881,0.00614592,-0.805778,-0.628617
177,-0.414322,-nan,-0.439063,0.00283319,-0.828411,-0.614153
178,-0.414472,-nan,-0.441037,0.00279436,-0.812455,-0.621544
179,-0.414609,-nan,-0.439063,0.00466794,-0.828241,-0.612283
180,-0.414763,-nan,-0.442173,0.00345561,-0.785007,-0.60828
181,-0.414894,-nan,-0.438526,0.00320183,-0.784247,-0.616596
182,-0.415006,-nan,-0.435338,0.0022344,-0.765065,-0.596103
183,-0.415159,-nan,-0.442935,0.00439113,-0.785288,-0.615583
184,-0.415309,-nan,-0.442706,0.00199853,-0.799787,-0.623614
185,-0.415445,-nan,-0.440592,0.00559121,-0.815743,-0.62576
186,-0.415573,-nan,-0.439274,0.00367881,-0.778133,-0.623318
187,-0.415715,-nan,-0.441984,0.00450749,-0.789082,-0.630327
188,-0.415814,-nan,-0.4344,0.00613342,-0.765193,-0.638051
189,-0.415953,-nan,-0.442058,0.00313891,-0.815536,-0.612979
190,-0.416092,-nan,-0.442489,0.00355964,-0.80347,-0.612512
191,-0.416222,-nan,-0.440789,0.00405554,-0.80695,-0.623964
192,-0.416333,-nan,-0.437629,0.00560552,-0.7913,-0.62933
193,-0.416465,-nan,-0.441771,0.00417317,-0.813372,-0.616063
194,-0.41659,-nan,-0.440728,0.0032423,-0.812257,-0.618899
195,-0.416707,-nan,-0.439374,0.00399342,-0.827769,-0.621805
196,-0.416835,-nan,-0.441786,0.0043662,-0.814607,-0.612416
197,-0.416954,-nan,-0.440299,0.00320067,-0.807912,-0.615942
198,-0.417061,-nan,-0.438098,0.00386749,-0.803813,-0.619741
199,-0.417188,-nan,-0.442312,0.00360697,-0.818692,-0.629346
200,-0.417306,-nan,-0.440832,0.00438905,-0.785393,-0.622288
201,-0.417402,-nan,-0.436521,0.00299363,-0.772336,-0.603042
202,-0.417498,-nan,-0.436845,0.00480444,-0.768021,-0.607504
203,-0.417621,-nan,-0.442462,0.00426655,-0.806357,-0.60779
204,-0.417722,-nan,-0.438172,0.00456354,-0.825242,-0.606467
205,-0.41783,-nan,-0.440019,0.00378198,-0.777217,-0.612155
206,-0.417957,-nan,-0.443847,0.00210845,-0.783209,-0.621674
207,-0.418058,-nan,-0.438986,0.00354275,-0.768711,-0.623485
208,-0.418161,-nan,-0.439492,0.00361862,-0.808304,-0.616972
209,-0.418268,-nan,-0.440425,0.00558954,-0.806789,-0.626774
210,-0.418387,-nan,-0.443403,0.00440486,-0.797334,-0.611283
211,-0.418479,-nan,-0.437645,0.00675009,-0.815217,-0.627402
212,-0.41858,-nan,-0.440004,0.00527116,-0.799774,-0.622931
213,-0.41869,-nan,-0.44197,0.00363345,-0.801998,-0.61695
214,-0.418799,-nan,-0.442017,0.00388364,-0.798292,-0.60816
215,-0.4189,-nan,-0.440603,0.00367226,-0.785278,-0.625852
216,-0.418984,-nan,-0.436878,0.00649851,-0.78692,-0.606744
217,-0.419088,-nan,-0.441667,0.00475406,-0.813861,-0.604745
218,-0.419183,-nan,-0.439758,0.00334062,-0.784435,-0.611283
219,-0.419288,-nan,-0.442126,0.00200712,-0.809334,-0.627119
220,-0.419397,-nan,-0.443289,0.00208914,-0.80082,-0.608109
221,-0.419495,-nan,-0.441107,0.00407493,-0.788854,-0.625623
222,-0.419597,-nan,-0.442105,0.00276524,-0.807436,-0.617128
223,-0.4197,-nan,-0.442563,0.00317257,-0.788945,-0.607063
224,-0.419804,-nan,-0.442991,0.00252005,-0.796665,-0.626371
225,-0.4199,-nan,-0.441309,0.00265688,-0.812948,-0.625641
226,-0.419966,-nan,-0.435001,0.00431607,-0.807719,-0.63278
227,-0.420053,-nan,-0.439704,0.00491215,-0.801925,-0.601203
228,-0.420142,-nan,-0.440199,0.00408757,-0.795272,-0.620303
229,-0.420233,-nan,-0.441112,0.00360027,-0.793948,-0.626269
230,-0.420323,-nan,-0.440962,0.00354402,-0.818058,-0.607833
231,-0.42042,-nan,-0.442593,0.0026499,-0.815831,-0.608333
232,-0.420513,-nan,-0.442071,0.00255944,-0.815089,-0.605464
233,-0.420596,-nan,-0.439848,0.00693156,-0.798866,-0.631749
234,-0.42068,-nan,-0.440343,0.00325062,-0.819179,-0.619884
235,-0.42076,-nan,-0.439412,0.00323886,-0.796109,-0.638506
236,-0.420833,-nan,-0.438052,0.00484147,-0.78762,-0.606665
237,-0.420924,-nan,-0.442271,0.00338523,-0.803082,-0.614144
238,-0.421007,-nan,-0.440663,0.00305716,-0.792792,-0.623345
239,-0.421082,-nan,-0.439002,0.00305833,-0.805532,-0.619767
240,-0.421154,-nan,-0.438362,0.00380685,-0.831001,-0.620295
241,-0.421241,-nan,-0.442179,0.00405352,-0.789928,-0.628981
242,-0.421322,-nan,-0.440818,0.00475869,-0.796864,-0.61919
243,-0.421406,-nan,-0.441578,0.00363893,-0.787364,-0.602902
244,-0.421488,-nan,-0.441592,0.00425222,-0.804984,-0.606631
245,-0.421567,-nan,-0.440796,0.00302959,-0.778618,-0.620949
246,-0.421657,-nan,-0.443727,0.00302181,-0.805022,-0.615649
247,-0.421736,-nan,-0.441198,0.0041803,-0.821331,-0.623532
248,-0.421817,-nan,-0.441688,0.00386188,-0.77583,-0.620526
249,-0.421906,-nan,-0.444015,0.00360094,-0.788997,-0.617305
250,-0.421998,-nan,-0.445011,0.00189896,-0.802321,-0.615488
251,-0.422079,-nan,-0.442113,0.00560595,-0.804977,-0.618347
252,-0.422153,-nan,-0.440957,0.00289155,-0.791792,-0.632061
253,-0.422238,-nan,-0.443626,0.00240084,-0.803441,-0.618788
254,-0.422298,-nan,-0.437381,0.00368729,-0.794245,-0.613053
255,-0.422372,-nan,-0.441232,0.0059772,-0.798888,-0.622011
256,-0.422443,-nan,-0.44063,0.00389776,-0.793339,-0.628826
257,-0.422518,-nan,-0.441496,0.00588106,-0.797196,-0.629387
258,-0.422599,-nan,-0.443472,0.00346365,-0.801385,-0.614831
259,-0.422677,-nan,-0.442823,0.00401891,-0.796068,-0.60784
260,-0.422737,-nan,-0.438172,0.00463444,-0.817118,-0.604627
261,-0.422802,-nan,-0.439809,0.0041193,-0.827668,-0.617543
262,-0.422872,-nan,-0.441255,0.0036495,-0.800004,-0.622064
263,-0.422936,-nan,-0.439621,0.00263885,-0.790378,-0.605317
264,-0.423012,-nan,-0.442898,0.00259086,-0.810789,-0.610647
265,-0.423088,-nan,-0.443132,0.00316019,-0.793828,-0.613485
266,-0.423154,-nan,-0.44081,0.00381599,-0.820786,-0.605427
267,-0.423222,-nan,-0.441276,0.00388891,-0.810394,-0.625418
268,-0.423283,-nan,-0.439563,0.00623606,-0.786656,-0.636985
269,-0.423345,-nan,-0.440021,0.00456271,-0.777617,-0.621139
270,-0.423408,-nan,-0.440347,0.0039421,-0.786086,-0.617091
271,-0.423467,-nan,-0.439457,0.00362663,-0.811043,-0.62082
272,-0.423538,-nan,-0.442575,0.00315891,-0.804515,-0.617283
273,-0.423606,-nan,-0.442191,0.00321181,-0.809861,-0.605748
274,-0.423658,-nan,-0.437924,0.00490085,-0.823517,-0.623674
275,-0.423714,-nan,-0.439015,0.00810739,-0.804458,-0.612498
276,-0.423785,-nan,-0.443181,0.00213395,-0.798153,-0.612399
277,-0.423851,-nan,-0.442019,0.00259187,-0.810395,-0.61821
278,-0.423888,-nan,-0.434341,0.00485982,-0.793697,-0.632287
279,-0.42394,-nan,-0.43839,0.0073126,-0.803303,-0.634324
280,-0.424007,-nan,-0.442733,0.00409525,-0.81008,-0.613204
281,-0.424072,-nan,-0.442197,0.00304103,-0.804999,-0.618015
282,-0.424133,-nan,-0.441248,0.00387981,-0.804523,-0.628859
283,-0.424199,-nan,-0.442748,0.00343808,-0.819515,-0.618434
284,-0.424248,-nan,-0.43832,0.00423423,-0.791976,-0.63677
285,-0.424309,-nan,-0.441573,0.00489655,-0.790212,-0.625885
286,-0.424358,-nan,-0.43829,0.00451947,-0.776191,-0.616055
287,-0.424416,-nan,-0.440911,0.00411728,-0.789075,-0.625214
288,-0.424477,-nan,-0.442128,0.00346913,-0.79829,-0.601648
289,-0.424533,-nan,-0.440455,0.00360636,-0.81626,-0.603731
290,-0.42459,-nan,-0.441097,0.00346762,-0.793256,-0.630831
291,-0.42464,-nan,-0.439258,0.00505725,-0.807311,-0.619284
292,-0.4247,-nan,-0.442073,0.00239084,-0.789479,-0.61988
293,-0.42476,-nan,-0.442213,0.00250794,-0.800053,-0.606751
294,-0.424815,-nan,-0.440937,0.00345587,-0.789698,-0.620723
295,-0.424868,-nan,-0.440628,0.0024613,-0.802482,-0.619002
296,-0.424926,-nan,-0.441834,0.00342301,-0.812067,-0.619613
297,-0.42498,-nan,-0.441104,0.00371392,-0.794929,-0.625972
298,-0.425039,-nan,-0.442673,0.00252588,-0.801401,-0.611136
299,-0.425097,-nan,-0.442115,0.00269259,-0.785448,-0.614449
300,-0.425149,-nan,-0.440905,0.00324262,-0.821177,-0.609905
301,-0.425206,-nan,-0.442279,0.00507096,-0.797791,-0.613881
302,-0.425247,-nan,-0.437551,0.00586075,-0.819624,-0.62819
303,-0.425288,-nan,-0.437685,0.00521094,-0.828101,-0.627356
304,-0.425344,-nan,-0.442223,0.00306827,-0.797139,-0.61475
305,-0.425388,-nan,-0.438718,0.00395236,-0.817194,-0.605577
306,-0.425442,-nan,-0.441909,0.0031426,-0.803084,-0.606396
307,-0.425486,-nan,-0.43905,0.0027454,-0.824688,-0.621172
308,-0.42553,-nan,-0.43892,0.00395745,-0.807471,-0.632751
309,-0.425585,-nan,-0.442658,0.00340479,-0.81142,-0.625393
310,-0.425637,-nan,-0.441784,0.00346921,-0.816475,-0.618866
311,-0.425696,-nan,-0.443852,0.00350972,-0.80134,-0.623914
312,-0.425751,-nan,-0.442884,0.00314064,-0.801829,-0.622687
313,-0.425803,-nan,-0.441939,0.00258565,-0.801442,-0.628668
314,-0.425853,-nan,-0.441627,0.00372383,-0.796685,-0.631807
315,-0.425906,-nan,-0.442613,0.00236365,-0.807662,-0.62625
316,-0.425954,-nan,-0.440935,0.00285658,-0.787902,-0.622888
317,-0.426008,-nan,-0.443228,0.00256785,-0.793058,-0.627663
318,-0.426055,-nan,-0.440795,0.00340947,-0.823402,-0.602181
319,-0.426102,-nan,-0.440993,0.00403976,-0.798565,-0.622176
320,-0.426145,-nan,-0.43987,0.0038828,-0.782664,-0.616725
321,-0.426196,-nan,-0.442538,0.00433584,-0.806132,-0.621895
322,-0.426247,-nan,-0.442605,0.0041629,-0.811948,-0.615451
323,-0.426299,-nan,-0.443073,0.00305279,-0.809768,-0.614539
324,-0.426338,-nan,-0.439079,0.00491414,-0.820785,-0.604493
325,-0.426386,-nan,-0.441976,0.00353811,-0.8059,-0.604579
326,-0.426435,-nan,-0.442419,0.00329092,-0.799673,-0.614799
327,-0.426477,-nan,-0.440006,0.00364854,-0.812636,-0.595673
328,-0.426515,-nan,-0.438871,0.003161,-0.782462,-0.611278
329,-0.426554,-nan,-0.439281,0.00706526,-0.785457,-0.601966
330,-0.426593,-nan,-0.439419,0.00568007,-0.802607,-0.634915
331,-0.426633,-nan,-0.439844,0.00463942,-0.813159,-0.628894
332,-0.426676,-nan,-0.440914,0.00506544,-0.811507,-0.629094
333,-0.426709,-nan,-0.437664,0.0056498,-0.796684,-0.610032
334,-0.426752,-nan,-0.441239,0.00420342,-0.798858,-0.615284
335,-0.426794,-nan,-0.440708,0.00503827,-0.786154,-0.620791
336,-0.426837,-nan,-0.441389,0.00317923,-0.811924,-0.61103
337,-0.426886,-nan,-0.443211,0.00432951,-0.800301,-0.609268
338,-0.42692,-nan,-0.438453,0.0044333,-0.808951,-0.603906
339,-0.426946,-nan,-0.43567,0.00637105,-0.798308,-0.595157
340,-0.426983,-nan,-0.439578,0.004637,-0.780885,-0.607038
341,-0.427026,-nan,-0.44182,0.00283579,-0.80323,-0.610221
342,-0.427065,-nan,-0.440198,0.00345838,-0.815219,-0.628845
343,-0.427114,-nan,-0.443808,0.00465977,-0.814052,-0.609744
344,-0.427158,-nan,-0.442384,0.00383776,-0.797439,-0.617628
345,-0.427183,-nan,-0.435757,0.0034802,-0.836385,-0.603137
346,-0.427226,-nan,-0.442068,0.00344029,-0.826663,-0.612848
347,-0.427273,-nan,-0.443502,0.0041059,-0.806402,-0.611166
348,-0.427315,-nan,-0.441735,0.00320421,-0.81594,-0.62188
349,-0.427361,-nan,-0.443605,0.00268018,-0.803775,-0.624343
350,-0.427406,-nan,-0.442857,0.00355429,-0.81075,-0.620658
351,-0.427442,-nan,-0.440212,0.00361978,-0.776309,-0.623981
352,-0.427479,-nan,-0.440325,0.00360788,-0.800605,-0.617937
353,-0.427517,-nan,-0.440902,0.00396382,-0.774582,-0.617982
354,-0.427557,-nan,-0.441828,0.00267161,-0.787482,-0.625284
355,-0.427599,-nan,-0.442376,0.0039251,-0.786293,-0.622807
356,-0.42764,-nan,-0.442123,0.00329202,-0.792779,-0.628213
357,-0.427672,-nan,-0.439337,0.00297888,-0.818277,-0.59613
358,-0.427704,-nan,-0.43895,0.0029264,-0.772151,-0.609117
359,-0.427739,-nan,-0.440178,0.00296787,-0.79803,-0.606842
360,-0.427769,-nan,-0.438767,0.0043897,-0.831482,-0.620453
361,-0.427802,-nan,-0.439503,0.00442423,-0.815262,-0.605018
362,-0.427839,-nan,-0.44138,0.00390192,-0.8128,-0.617416
363,-0.427876,-nan,-0.441106,0.00244303,-0.811424,-0.60322
364,-0.427916,-nan,-0.442675,0.00285294,-0.798626,-0.612158
365,-0.427949,-nan,-0.43994,0.00469075,-0.783239,-0.625262
366,-0.427981,-nan,-0.439448,0.00572809,-0.796934,-0.624568
367,-0.428023,-nan,-0.443588,0.00339484,-0.800722,-0.62009
368,-0.428067,-nan,-0.444033,0.00337038,-0.798209,-0.613425
369,-0.428109,-nan,-0.443476,0.00368704,-0.808,-0.626394
370,-0.428144,-nan,-0.44109,0.00351376,-0.781665,-0.612391
371,-0.428176,-nan,-0.440113,0.00249324,-0.782874,-0.616193
372,-0.428212,-nan,-0.44144,0.00277258,-0.814399,-0.609834
373,-0.42824,-nan,-0.438914,0.00578326,-0.814341,-0.630623
374,-0.428266,-nan,-0.437726,0.00432607,-0.829409,-0.636094
375,-0.4283,-nan,-0.441169,0.00356128,-0.819231,-0.622538
376,-0.428336,-nan,-0.441955,0.00344847,-0.790226,-0.613471
377,-0.428363,-nan,-0.438503,0.00650192,-0.815444,-0.631144
378,-0.428386,-nan,-0.436856,0.00539547,-0.786111,-0.64906
379,-0.428421,-nan,-0.441682,0.00297482,-0.782735,-0.626278
380,-0.428459,-nan,-0.443051,0.00338996,-0.814094,-0.61279
381,-0.42846,-nan,-0.428766,0.00675923,-0.832213,-0.63894
382,-0.428489,-nan,-0.439527,0.00487679,-0.812753,-0.631803
383,-0.428519,-nan,-0.44001,0.00431211,-0.793666,-0.621936
384,-0.42855,-nan,-0.440283,0.00495032,-0.81285,-0.601789
385,-0.428584,-nan,-0.441633,0.00362301,-0.791025,-0.621033
386,-0.42861,-nan,-0.438788,0.00361967,-0.809838,-0.605453
387,-0.428644,-nan,-0.441524,0.00447656,-0.806743,-0.606841
388,-0.42868,-nan,-0.442541,0.00313879,-0.802197,-0.608496
389,-0.428718,-nan,-0.443557,0.00304495,-0.797762,-0.61777
