           1    -5.01361    -5.01361           0
           2    -5.02314    -5.01838  0.00336891
           3    -5.04062    -5.02579  0.00645677
           4    -5.05467    -5.03301  0.00790759
           5    -5.06248    -5.03891  0.00823507
           6    -5.06556    -5.04335  0.00797155
           7    -5.03207    -5.04174  0.00699368
           8    -5.03657    -5.04109  0.00614919
           9    -5.03247    -5.04013  0.00553999
          10    -5.02963    -5.03908  0.00508466
          11    -5.00721    -5.03619  0.00538522
          12    -4.96853    -5.03055  0.00731491
          13    -5.01474    -5.02933  0.00685251
          14    -5.04222    -5.03025  0.00642457
          15    -5.07445     -5.0332  0.00663763
          16    -5.03586    -5.03336  0.00622486
          17    -5.02497    -5.03287  0.00587823
          18    -5.01097    -5.03165  0.00567616
          19    -5.04744    -5.03249   0.0054379
          20    -5.03058    -5.03239  0.00516683
          21    -4.99203    -5.03047  0.00526607
          22    -5.04312    -5.03104    0.005058
          23    -4.99647    -5.02954  0.00505654
          24    -5.01886     -5.0291   0.0048654
          25    -5.08379    -5.03128  0.00513913
          26    -5.01006    -5.03047  0.00500586
          27     -5.0799     -5.0323  0.00514433
          28    -5.04284    -5.03267  0.00497435
          29     -5.0217     -5.0323   0.0048172
          30    -5.02897    -5.03218  0.00465791
          31    -4.99258    -5.03091  0.00467957
          32      -5.033    -5.03097  0.00453379
          33    -5.03883    -5.03121  0.00440265
          34    -4.96395    -5.02923  0.00469662
          35    -4.98775    -5.02805   0.0047096
          36    -5.07367    -5.02931  0.00474626
          37    -5.05624    -5.03004  0.00467342
          38    -4.98312    -5.02881  0.00471074
          39    -5.04993    -5.02935    0.004621
          40    -4.97878    -5.02808  0.00467524
          41    -5.05754     -5.0288  0.00461608
          42    -5.00622    -5.02827   0.0045374
          43    -5.03632    -5.02845  0.00443574
          44    -5.00805    -5.02799   0.0043591
          45     -5.0406    -5.02827  0.00427122
          46    -5.03077    -5.02832  0.00417871
          47    -5.02165    -5.02818  0.00409222
          48    -5.03287    -5.02828  0.00400813
          49    -5.04123    -5.02854  0.00393504
          50    -5.04384    -5.02885  0.00386821
          51    -5.01624     -5.0286  0.00380026
          52    -5.01298     -5.0283  0.00373904
          53    -5.04522    -5.02862  0.00368209
          54    -5.03935    -5.02882  0.00361925
          55    -5.01476    -5.02856  0.00356246
          56    -5.03999    -5.02877  0.00350469
          57    -5.02068    -5.02863  0.00344608
          58    -5.04213    -5.02886  0.00339452
          59    -5.00592    -5.02847  0.00335917
          60    -5.03813    -5.02863  0.00330704
