           1    -3.37594    -3.37594           0
           2     -3.3781    -3.37702 0.000761525
           3    -3.37849    -3.37751  0.00064606
           4    -3.37692    -3.37736 0.000501034
           5    -3.37824    -3.37754 0.000430611
           6    -3.38064    -3.37806 0.000592589
           7    -3.37701    -3.37791 0.000526505
           8    -3.37712    -3.37781 0.000469816
           9    -3.37902    -3.37794 0.000436561
          10    -3.37636    -3.37778 0.000420614
          11    -3.37687     -3.3777 0.000390544
          12    -3.37863    -3.37778 0.000365603
          13    -3.37931     -3.3779 0.000356058
          14    -3.37784    -3.37789 0.000330645
          15     -3.3776    -3.37787 0.000309178
          16     -3.3818    -3.37812 0.000374977
          17    -3.37964    -3.37821 0.000363452
          18    -3.37954    -3.37828 0.000350672
          19    -3.37868     -3.3783  0.00033284
          20     -3.3792    -3.37835 0.000319177
          21    -3.37924    -3.37839 0.000306815
          22    -3.37762    -3.37836 0.000294886
          23    -3.37698     -3.3783 0.000288026
          24    -3.37936    -3.37834 0.000279418
          25    -3.37778    -3.37832 0.000269129
          26    -3.37692    -3.37826 0.000264109
          27    -3.37781    -3.37825 0.000254861
          28    -3.37491    -3.37813 0.000272228
          29    -3.37727     -3.3781 0.000264439
          30    -3.37706    -3.37806 0.000257872
          31    -3.37791    -3.37806   0.0002496
          32     -3.3775    -3.37804 0.000242417
          33    -3.37841    -3.37805 0.000235335
          34    -3.37811    -3.37805 0.000228419
          35    -3.37818    -3.37806  0.00022192
          36    -3.37921    -3.37809 0.000218039
          37    -3.37883    -3.37811 0.000213063
          38    -3.37823    -3.37811 0.000207479
          39    -3.37823    -3.37812 0.000202178
          40    -3.37617    -3.37807 0.000202887
          41    -3.38058    -3.37813  0.00020702
          42     -3.3787    -3.37814 0.000202542
          43    -3.37442    -3.37806 0.000215505
          44    -3.37502    -3.37799 0.000221357
          45    -3.38037    -3.37804 0.000222688
          46    -3.37945    -3.37807 0.000219946
          47    -3.37798    -3.37807 0.000215274
          48    -3.37894    -3.37809 0.000211558
          49    -3.37871     -3.3781 0.000207625
          50     -3.3781     -3.3781 0.000203473
          51    -3.37925    -3.37812  0.00020074
          52    -3.37732    -3.37811 0.000197471
          53    -3.37499    -3.37805  0.00020233
          54    -3.37786    -3.37804 0.000198615
          55    -3.37798    -3.37804 0.000195007
          56    -3.37725    -3.37803 0.000192043
          57    -3.37914    -3.37805 0.000189669
          58    -3.37904    -3.37807 0.000187163
          59      -3.383    -3.37815 0.000201802
          60    -3.38088    -3.37819 0.000203507
