           1     1.63767     1.63767           0
           2     1.64504     1.64136  0.00260739
           3     1.66213     1.64828  0.00591518
           4     1.67774     1.65565  0.00776987
           5     1.68424     1.66137  0.00804985
           6     1.68492     1.66529  0.00760578
           7     1.65506     1.66383  0.00665817
           8     1.65946     1.66328  0.00584832
           9     1.65345     1.66219  0.00529956
          10     1.65327      1.6613  0.00484416
          11     1.63034     1.65848  0.00515698
          12      1.5899     1.65277  0.00723135
          13     1.63543     1.65144    0.006797
          14     1.66437     1.65236  0.00637402
          15     1.69685     1.65533  0.00660322
          16     1.65405     1.65525  0.00619099
          17     1.64533     1.65466  0.00585422
          18     1.63144     1.65337  0.00566941
          19     1.66876     1.65418  0.00542858
          20     1.65139     1.65404  0.00515895
          21     1.61279     1.65208  0.00527404
          22      1.6655     1.65269  0.00506949
          23     1.61948     1.65124  0.00505046
          24      1.6395     1.65076  0.00486368
          25       1.706     1.65297  0.00514677
          26     1.63315      1.6522  0.00500496
          27     1.70209     1.65405   0.0051493
          28     1.66793     1.65455  0.00498919
          29     1.64443      1.6542  0.00482934
          30      1.6519     1.65412  0.00466896
          31     1.61467     1.65285   0.0046886
          32      1.6555     1.65293  0.00454281
          33     1.66041     1.65316   0.0044108
          34     1.58584     1.65118  0.00470448
          35     1.60957     1.64999  0.00471787
          36     1.69447     1.65122  0.00474584
          37     1.67741     1.65193  0.00467002
          38     1.60489     1.65069  0.00470834
          39     1.67171     1.65123  0.00461834
          40      1.6026     1.65002  0.00466014
          41     1.67696     1.65067  0.00459257
          42     1.62751     1.65012  0.00451621
          43     1.66189      1.6504  0.00441947
          44     1.63303        1.65  0.00433662
          45     1.66023     1.65023   0.0042462
          46     1.65132     1.65025  0.00415396
          47     1.64367     1.65011  0.00406794
          48     1.65393     1.65019  0.00398397
          49     1.66252     1.65044  0.00391059
          50     1.66574     1.65075  0.00384433
          51     1.63698     1.65048  0.00377842
          52     1.63566     1.65019  0.00371649
          53     1.67023     1.65057  0.00366554
          54     1.66149     1.65077  0.00360323
          55     1.63678     1.65052  0.00354669
          56     1.66275     1.65074  0.00349007
          57     1.64153     1.65058  0.00343258
          58      1.6631     1.65079  0.00338018
          59     1.62293     1.65032  0.00335573
          60     1.65725     1.65044  0.00330178
