           1     1.23176     1.23176           0
           2     1.19509     1.21343   0.0129647
           3     1.36629     1.26438   0.0424914
           4     1.31402     1.27679   0.0336322
           5     1.26608     1.27465   0.0269739
           6     1.15043     1.25394   0.0293672
           7     1.10445     1.23259   0.0320092
           8    0.925527      1.1942   0.0455359
           9      1.3149     1.20762    0.042405
          10     1.39726     1.22658   0.0421926
          11     1.12486     1.21733   0.0393573
          12     1.21922     1.21749   0.0360778
          13     1.36249     1.22864   0.0349844
          14     1.54123     1.25097   0.0389643
          15     1.32357     1.25581    0.036666
          16     1.27078     1.25675   0.0343863
          17     1.09216     1.24707    0.033699
          18      1.1858     1.24366   0.0319982
          19     1.17049     1.23981    0.030545
          20     1.26138     1.24089   0.0290368
          21     1.08169     1.23331   0.0286266
          22     1.27328     1.23513    0.027383
          23     1.47361     1.24549    0.028087
          24     1.10926     1.23982   0.0274844
          25      1.4478     1.24814   0.0276154
          26     1.41069     1.25439   0.0272518
          27     1.06007     1.24719   0.0271762
          28     1.39363     1.25242   0.0267041
          29     1.10676      1.2474   0.0262514
          30     1.30312     1.24926    0.025442
          31     1.19998     1.24767   0.0246709
          32     1.36118     1.25121   0.0241536
          33     1.41302     1.25612   0.0239142
          34     1.27822     1.25677   0.0232197
          35     1.20148     1.25519   0.0226099
          36     1.54619     1.26327   0.0233822
          37     1.40928     1.26722   0.0230808
          38      1.0705     1.26204   0.0230467
          39     1.22377     1.26106   0.0224766
          40     1.40585     1.26468   0.0222042
          41     1.25806     1.26452   0.0216632
          42      1.5816     1.27207   0.0224244
          43     1.14977     1.26922   0.0220825
          44     1.42037     1.27266   0.0218462
          45     1.28815       1.273   0.0213634
          46     1.46242     1.27712   0.0212921
          47      1.2121     1.27574    0.020884
          48     1.24737     1.27515   0.0204573
          49     1.31202      1.2759   0.0200536
          50     1.09594      1.2723   0.0199729
          51     1.30716     1.27298    0.019593
          52     1.20175     1.27161    0.019264
          53     1.29493     1.27205   0.0189056
          54     1.18173     1.27038   0.0186293
          55     1.17614     1.26867   0.0183693
          56     1.21511     1.26771   0.0180661
          57     1.34245     1.26902   0.0177967
          58     1.13715     1.26675   0.0176345
          59     1.20117     1.26564   0.0173706
          60     1.07459     1.26245   0.0173705
